Country code,Country name,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980
ERI,ERITREA,1195.67675726337,1201.00359878795,1139.22199062014,1061.33421046338,1059.79920264922,1045.3212120025,1174.34136567301,1166.90584160119,1185.81299723249,1165.2815359128,1166.13016205291,1226.91490744503,1224.59144463659,1146.27886134787,1200.97838006392,1224.86580272893,1226.73316529289,1145.57192714442,1049.54552317649,1011.94549642001,822.63598422229,710.904632936254,,,,,,,,,,,,
ESP,SPAIN,33093.9513715373,32769.7173999104,32673.9604674027,32350.5162163131,32807.206172261,33729.5167903525,32806.7075470748,30879.856395603,27868.9519489624,26444.9607151609,25334.6166965645,24659.0987041919,23213.2763516814,21875.3907179869,20316.2328865735,19390.712378135,18180.282325008,17212.4290423052,16436.9427483466,15705.7546671918,15060.9813115394,14910.5848332036,14491.7854931386,13707.9363704834,12356.7593299884,11379.8202124282,10489.5501380357,9679.0147215358,9196.90541840393,8753.84090079699,8322.99142143605,7904.28726030574,7398.06540284166,6827.62928714242
EST,ESTONIA,25823.3887479939,24735.5447136331,23575.6440314733,21082.8900631053,20201.665744239,22500.4248379723,21831.4917169567,19305.6985822034,16557.3702021268,14666.453679531,13220.269549157,11783.7681930676,10526.4377669136,9709.1694081397,8758.47278185841,8469.85835974608,7998.66054447807,6953.52638744224,6343.04489009608,5820.31760285286,5671.56496943071,,,,,,,,,,,,,
ETH,ETHIOPIA,1380.00026448913,1262.48699227551,1171.28625140892,1059.45111082613,954.652484925251,893.914184571701,813.050453290531,730.047889678716,656.857061350261,585.265686729801,516.009893115287,532.193063638374,531.461429058856,493.842411911616,468.425791417499,451.857163762042,476.545317651383,467.911747748716,421.587686371121,401.976439683108,394.616639540859,352.773836526213,391.187322158456,422.173836862345,384.424970846602,384.392363361589,381.830883767669,336.458267317245,309.847914903275,349.372786935869,357.77892387893,327.827316151388,314.811266445571,
FIN,FINLAND,39740.2145860155,40063.6088088013,40251.3735098925,38296.5063062292,37546.5134875183,39729.648543659,37508.9190666751,34523.7075112213,32065.1707160028,31092.6111149113,28813.2921540656,28421.2398938674,27535.2944725082,26472.8317600208,24501.7799104739,23279.1062223323,21589.1129774827,19837.9417467455,19307.0106357293,18218.3998777274,17236.8227658934,17043.1071820888,17333.4352638563,17927.2098514189,16896.9913010986,15549.7358900694,14326.0922346372,13486.8420670228,12894.1603779044,12162.6823255151,11430.023592281,10736.1910012896,9875.36541202842,8952.54042639801
FJI,FIJI,7750.43065903864,7434.00251793406,7227.69870408921,6954.02257644232,6735.88893807188,6846.44141668759,6715.50787453772,6655.63472202883,6382.7217633054,6166.95911511305,5712.31020090176,5551.93173603828,5308.48348274762,5107.64800676618,5110.34114252182,4666.81101125223,4600.68877524124,4674.41004267183,4431.65330027104,4290.02243107835,4053.81969535544,3932.01690463753,3668.31597118136,3683.54841356222,2270.85768533455,2041.59805934013,1957.23133455196,2045.00236708194,1874.22333753786,1937.32116161152,1760.2433556632,1808.47590815284,1861.05914457219,1639.85843521833
FRA,FRANCE,37532.3941095928,37323.9732278874,37324.8405120858,35868.9492787345,34810.807857436,35143.9621362143,34039.7982460242,32288.8040271545,30377.0559848493,29037.2529379003,28091.7363647701,28504.5066595955,27421.7214638407,25979.7322447537,24250.2107246386,23333.1664640479,22237.4257445383,21310.1939767138,20710.5627838643,19945.0434625915,19153.1472783691,18905.2000374374,18283.6011150404,17556.9654959251,16160.1475427799,15024.7253318441,13952.7108560928,13314.9403961599,12810.367505359,12306.3438500445,11756.9862392745,11238.6946044674,10401.2638942284,9465.61036853799
FSM,"MICRONESIA, FEDERATED STATES OF",3394.64727547184,3489.43453810815,3411.99872222358,3269.67108494293,3139.32035097686,3069.88930136199,3073.28181955085,3039.38473784662,2939.34603936321,2777.64591937827,2787.33898428841,2679.67486973892,2618.86788096018,2510.49253451859,2339.19513681733,2265.70967439958,2171.63301213137,2276.19562662408,2324.10769134213,2156.0174494728,2165.8135413578,2004.86904967323,1934.45132413944,1787.59481332648,1807.01524661895,1720.00530233357,1656.74756553658,1628.04915869003,,,,,,
GAB,GABON,19264.3359398216,18356.3156539665,17488.4512547111,16387.647199519,15542.8112728964,16270.7558443837,16191.9166664488,15306.2773880078,15032.3335004048,14476.0254534868,14232.5599865488,13940.5222460396,14095.8649678343,13822.1525667436,14114.4587118407,15665.2027162621,15359.5899905925,14650.141966002,14247.2576297408,13644.4714701002,13224.2250979849,12758.6687361894,13219.8075500069,12387.597217009,9968.38331034809,9096.13788785957,8006.22399862845,9648.0001577181,9774.06280222018,9973.03272281413,9177.940241614,8577.59803850807,8556.49767579707,7630.16563691738
GBR,UNITED KINGDOM,38259.1728772493,37385.9234744073,36549.4227989837,35920.0219352981,36285.807969491,37752.9572617588,37423.1819168528,36832.9404054756,34525.4057954257,33093.5120278534,31189.3107588555,29981.0944406676,28686.0959699857,27339.9928390392,25149.5353007794,24458.5747318435,23720.4104851061,22408.6969668695,21072.5686211205,20322.3255184991,19177.679454419,18293.0277726765,17853.9665259681,17549.2821442437,15607.8762734817,14741.2422002559,13596.3667061588,12659.6188300257,11932.6787731034,11202.15949658,10532.4558609382,9780.66422787759,9026.73295793113,8366.83151684181
GEO,GEORGIA,7159.97068795563,6822.9750525254,6322.49929816971,5818.24706524756,5460.90652047312,5665.61770410464,5426.96974852992,4694.9445312302,4199.16121855366,3748.99572982394,3438.41441690802,3015.96872614076,2797.36349105066,2590.82564239505,2468.25472593291,2347.200043243,2230.07263454465,1947.37024959868,1677.054375006,1559.10078111027,1686.70294432882,2348.17315351989,4199.02423777808,5187.54370166232,5011.05134050301,5217.35942197244,4823.95639442447,4665.67698909389,5014.28116821695,4677.38876489505,4312.69094315519,4012.59512563443,3739.46791606589,3274.69487856783
GHA,GHANA,3992.09003884754,3733.79799797875,3445.73920980295,3002.97079806347,2812.87404489172,2751.27006137192,2553.91909409774,2398.177000991,2244.37080269072,2107.32961387121,1993.28599697493,1906.11942814541,1842.37259555936,1775.1582411222,1713.79462598062,1655.81778132849,1600.16588405421,1544.85469611594,1485.77484843587,1433.9729763188,1396.20761807493,1337.24905638499,1294.46675355106,1223.7795218722,646.432212337225,613.682205200988,561.714171357353,533.138336438829,517.976670105065,493.15835763705,454.975342550643,475.556511072297,485.957345072556,413.601463883352
GIN,GUINEA,1253.08489968023,1237.93080169685,1200.27704892608,1161.47868338106,1155.66518639505,1180.90383113631,1133.4640192841,1112.4163297549,1077.43734692695,1034.7336626633,1002.75049596259,988.080346432332,941.003928914955,902.723287810168,875.590468925069,845.662611746182,822.812832865232,788.209763818032,765.395239569005,747.537097079157,741.325638083459,730.437567596524,733.171852819681,729.669639560997,596.497119661407,574.189590211619,538.764295822617,521.417620353083,,,,,,
GMB,GAMBIA,1661.42355399369,1612.68325079487,1544.97767048679,1633.37316208517,1563.41772935039,1503.70082662927,1439.54358559781,1396.00392094325,1382.00104318054,1394.97882206405,1309.06776389629,1239.4718695283,1301.56970660654,1239.8498910268,1183.42150036063,1128.57977012124,1109.61688027992,1069.35904034893,1056.4724227491,1054.68161774952,1060.13610827943,1034.50654770369,1009.48785789281,981.416969163837,1122.03539549087,1067.25727923046,1034.93450377972,1029.44131979835,1012.946277303,1034.78785517094,1003.14970535733,903.868789404609,889.808021815995,814.816245122193
GNB,GUINEA-BISSAU,1407.02677224558,1415.66048190477,1456.84776915635,1340.2171954243,1296.99483831696,1273.47476853093,1237.14618661602,1193.06052632412,1156.14256350152,1098.01700308983,1063.04705353634,1059.51701892215,1077.44988450071,1053.91489139481,999.185725123255,996.848299006187,1402.24883483351,1323.49787585253,1191.06859187306,1143.02926418033,1109.45662369731,1085.81466646708,1074.24090646484,1012.0023465168,809.555967478951,751.805371359778,710.026927771933,685.39165019328,691.077435991106,658.786738351984,595.783547272942,606.973570324025,560.375405825297,440.928664952298
GNQ,EQUATORIAL GUINEA,33768.289851408,35949.4245955517,35182.5451652273,33765.4797715513,34763.331398404,38593.5199807574,34695.6110875095,30740.7215976319,32259.1360159405,27577.0523786959,20045.483729064,17783.4200838974,15122.1480097267,9336.36235544999,7968.03697374351,6452.03740102032,5323.71010127009,2162.03560652138,1316.6713867592,1134.56847394075,984.75957072346,896.096089106391,672.422746814575,679.671099433853,1389.9670002393,1396.99698839018,1356.85552806994,1311.01537323866,1377.93530232126,,,,,
GRC,GREECE,25666.6735448007,25462.398399235,26675.4700717067,28900.8565903742,30429.3349616029,30872.4817018344,29025.0644246208,28012.8524509004,25143.1988081536,25109.5794784514,23565.1302487649,22385.8639049678,20696.0736385331,19158.7948955471,18120.4543650066,17513.3430907145,16907.8753972653,15977.2979852932,15323.0405985862,14814.6307407105,14340.4030939492,14366.2154032148,14102.8487935871,13367.7019617315,12266.3728568813,11445.6850008692,10647.0977144311,10618.3009595049,10366.8163008181,9851.50751647711,9354.25034068931,9149.50582299691,8776.79915538777,8224.76020343013
GRD,GRENADA,11645.340600932,11247.0924611087,11220.9351559067,10951.9837313769,10914.6654027985,11636.8568137183,11347.1326869336,10447.5793297824,10589.2837876424,9083.19882078217,8922.78444420027,8013.18250257998,7648.56514687495,7649.93119544605,7354.89301647127,6596.59683918179,6135.83471355683,5785.09819221787,5489.59242625156,5290.81752717663,5098.42111383295,5172.71294616556,5111.63492289781,4845.00444840174,4095.38698957013,3675.65033857034,3388.6806923106,2939.34153469751,2662.30488701779,2425.86257389143,2288.45585476413,2205.19507992989,2036.00891882874,1878.38734074057
GTM,GUATEMALA,7296.59257319642,7110.89402459742,6957.28203533093,6710.79500054619,6607.03165232903,6683.82599129317,6506.49653639911,6109.65262660167,5765.27696162903,5545.3065954731,5364.38326773287,5259.25677771499,5111.53705590702,5003.58320916961,4834.84958994486,4697.7178594916,4528.55775681999,4363.93135110525,4258.91539885588,4067.77529001271,3918.63815460823,3769.66525245987,3598.31604563044,3438.65043895835,2309.23936082862,2190.63288795131,2084.87165423735,2002.07386839814,2002.16281453697,2002.44198553817,1968.24797390913,1992.36474773636,1995.82313445909,1858.49265949569
GUY,GUYANA,6545.93223037864,6162.58530940389,5808.25156464683,5430.00319809455,5172.96156529804,5001.69375025606,4845.21047545559,4438.83377563895,4576.66491241678,4545.79220401271,4302.06361845044,4277.75613779431,4185.87091058625,4019.7335269083,4003.43064771705,3851.38412893958,3894.59430140452,3620.02517616263,3307.78911854831,3096.01236997649,2800.56078963058,2531.27411652302,2294.29472427398,2090.12237408385,1116.88200959109,1125.12999753093,1120.22202974564,1069.43551418111,1046.30319835109,982.537311860108,988.0849293632,1011.71299822646,1092.74760686295,982.776951000521
HKG,HONG KONG,53215.9373734741,51176.1925745446,50086.0370043796,47147.9143792445,43946.1030923733,44798.0991925143,43292.6453171804,39949.6705585573,36445.1542543233,33023.9569778179,29799.926121996,28295.1616610179,27535.1031897872,26969.8406154237,24708.7562530369,23992.4062497469,25429.8831782158,23985.4827789149,23619.4764100149,23051.9113867952,21772.3832124441,20370.8797867541,18905.8272427766,17456.1957828534,16148.7340039177,15374.8236516151,13782.8788258087,11949.2456949784,10656.266217413,10373.609035597,9181.17143564303,8461.31713476067,7868.08342401236,6740.54760811361
HND,HONDURAS,4592.59339927457,4502.12171840517,4345.20623104739,4183.72378949456,4065.11922725341,4217.11823832129,4048.90759217417,3788.34239580676,3518.1878609639,3278.88075737122,3064.83288903166,2932.81674621433,2841.17333586011,2760.41864403162,2605.7590338395,2674.16929649333,2626.85480210841,2515.06062959553,2440.4796621661,2353.95103928288,2395.7249607935,2261.81740841789,2151.39329650913,2073.562083957,1895.23674301511,1801.92212637716,1713.99981985566,1617.77036705382,1618.85183862281,1553.9714822454,1479.61830710467,1481.19625829197,1460.16923309432,1343.23936791137
HRV,CROATIA (LOCAL NAME: HRVATSKA),21350.5210754599,21113.705246982,20571.2488803836,18968.8863410239,19399.3903637497,20464.4454789284,18923.516525342,17019.7205878726,15535.4919979509,14647.1504967617,13643.3333526681,12740.16501599,11790.2858697842,11057.3604167856,10102.1702329411,10212.9124592622,9720.29174313244,9136.57615771839,8118.5667804187,,,,,,,,,,,,,,,
HTI,HAITI,1703.02934940234,1631.65476312865,1579.74866781248,1487.011106368,1575.35476424072,1536.24819736636,1514.12160511465,1446.09823973003,1390.99652784435,1342.90958579256,1374.69548894203,1363.66871582765,1368.10859842874,1374.11711541977,1354.71935566266,1323.70551819226,963.123299820649,937.232200231144,901.108712619585,816.650800252315,926.576450358001,977.522825401219,1031.22517673234,,,,,,,,,,,
HUN,HUNGARY,23334.3194270361,22493.99770989,22523.830711473,21477.6000817606,20800.6309951172,20742.4380939969,19269.6446438263,18583.6234627436,17215.8741312625,16389.4211925704,15591.9098004612,14885.2025893982,13611.9481552861,12073.3639513756,11222.2957284799,10761.2798825283,10042.3557400544,9400.63050617287,9115.30162394748,8785.77854388932,8344.99516342462,8188.95262074258,8256.30360441719,8931.06080987664,8824.85592582107,8351.09241300786,8062.96571861122,7515.8338966839,7227.98224094083,7018.80382504608,6576.41388202093,6271.34295079169,5744.49725546162,5106.21266060788
IDN,INDONESIA,9561.12635183094,9014.34459160291,8437.73357493112,7864.41546505992,7412.18636366365,7126.18968488436,6688.10247454114,6213.50726697499,5796.10844961163,5389.52653209048,5066.23505336666,4809.11302282355,4598.10614957627,4400.61593502552,4160.35629134113,4128.70272871851,4770.6680403743,4546.53841947967,4211.92598289529,3866.49005370901,3578.03308192088,3313.06197622916,3073.07522830733,2778.87270185549,1347.00984770405,1212.10654099754,1122.33873463045,1055.91664781331,994.565518772984,952.362025639237,875.161977038024,793.689125893021,756.879459403791,654.738133319269
IND,INDIA,5417.74894832947,5056.18144405282,4786.74371447508,4454.66021890949,4043.14611396582,3746.66951495018,3585.60487883336,3224.70242006195,2904.31235036374,2613.02283100378,2392.72957250886,2209.51103719126,2130.42072070348,2019.99102197978,1933.92290017681,1781.69490788754,1688.8907892912,1624.08513959923,1509.96354952589,1400.35840399392,1309.83321169351,1244.78418122048,1176.4237828731,1149.40430324153,818.693592163084,760.368841123836,684.623123546126,653.689045749727,623.674634820633,587.752946656401,557.858762947632,511.487001692378,476.564044447747,420.529585608137
IRL,IRELAND,45684.4484693966,45242.0074440567,44912.6670385336,42900.0661892371,41554.1628804249,43743.6283123849,46668.1001902719,43714.3838270199,40250.6639319249,37982.4164633863,35787.6451884342,34246.1901471278,31585.0418507919,29466.8468776335,26491.0581295897,24443.7878127231,22065.264511295,19953.969899589,18421.2461711469,16543.7530500148,15377.8777126685,14699.9512068462,14002.586583485,13371.6151524307,11639.3480493568,10556.5393249564,9656.55885864272,8964.43528606005,8810.09832956489,8306.40702090423,7719.37183058601,7496.79325874528,6974.13163877614,6243.9870532687
IRN,IRAN (ISLAMIC REPUBLIC OF),15590.1519646088,16525.6277786495,15969.7019530489,15387.3189339549,14534.8779558408,14042.9878626858,13860.1922569102,12667.4067515036,11742.0246746749,11000.3837813219,10307.0157666026,9548.02188844138,8860.170498671,8476.23869512819,8009.83595278251,7886.24123678881,7735.67147412646,7487.71907183503,6976.58500567353,6747.1473634749,6706.5708687242,6732.40529890379,6405.62497278103,5615.04525692979,3790.50042355228,3549.48668199707,3794.04706165003,3885.01588279662,4351.74977960965,4305.79592479363,4391.22909241096,3907.31619543913,3394.33815536991,3404.17536548764
IRQ,IRAQ,14951.0776794266,14500.6519857019,13247.8358676898,12080.4454609409,11607.5189690734,11155.6244104013,10512.1825291723,10343.5139231852,9338.33503017565,8894.48447321995,5769.89686729005,8697.88283403656,9472.12033207281,9324.71585621436,9266.79155158551,8014.29855281826,6067.00295569278,5077.90478538902,4636.22990840222,4589.43154614649,4464.70892548723,3451.10765468442,2620.6620075981,7253.54336447755,,,,,,,,,,
ISL,ICELAND,41859.1857860484,40464.0958143672,39559.1220305698,38659.0986451424,39827.4608243984,41528.5387512961,38986.0939785678,36880.2981780975,35986.3893968247,35041.4770751957,31800.6122436883,32057.0641684378,31336.3383851524,29684.9551951673,29294.6476895713,28449.3645216604,26751.30025773,24821.8890017523,23850.8899276166,23463.3235716135,22367.2156668203,21784.5737301281,22321.512467937,21903.2454811431,20390.8626951474,19840.3603458173,19497.8742810295,17643.3485983752,16358.5944649626,15489.3034196423,14489.9541505589,14434.9071846162,13498.1796100102,11972.4367017127
ISR,ISRAEL,32490.6207427851,31628.4958399724,30182.5011733852,28762.6222506766,27365.7348500319,27155.744013576,27200.6640062775,25379.7364417556,24603.7606819971,24965.7722191776,23541.3661426691,24965.0751368189,24714.0675541525,24712.3663121619,22423.9567953884,21854.6461253633,21201.9107174387,20575.6807645886,19606.6676535196,16173.7293809926,15177.3138136131,14660.8573876632,13863.6028824006,13433.3097101571,12434.1190603053,11876.8504049908,11211.7951400528,10392.0025844546,9975.13376152633,9643.54660194627,9220.02241379126,8727.6124941006,8469.90323117223,7469.52384379872
ITA,ITALY,35280.7377429301,35808.0364440693,35901.252448938,34716.0919873882,34170.1568290991,35187.7512426399,33731.1770722526,31988.0866632388,29666.36207389,28791.6647893877,28471.5814791499,27910.1989514803,28251.2854250027,26657.9214653596,25168.3721861054,24681.8178273925,23460.8963195797,22676.31700242,21977.1939013028,20924.4669665015,20061.0983275937,19775.5256548147,19187.8619154444,18301.0175580944,16650.9443868067,15529.2148022141,14413.2171927257,13570.8941395128,12905.7129269389,12185.9056802985,11380.3194040413,10824.7070586215,10168.5628260472,9230.43898417213
JAM,JAMAICA,8892.76280395972,8674.21582204305,8484.58569882361,8201.19890146172,8252.52672661444,8596.1523696312,8524.25551948582,8217.37038110808,7082.60666043894,,,,6645.23586682595,6451.06795013208,6289.03423498962,6178.00825427915,6313.89209287194,6339.08939752902,6307.92119851057,6086.11522937514,5923.91452631177,5327.30345104371,5144.70996095886,4781.69326764211,,,,,,,,,,
JOR,JORDAN,11782.7074590147,11544.3213376966,11292.2002859495,11028.4996045064,10881.9265112446,10464.453024645,9785.35577103472,9009.81490319123,8273.49903206004,7580.14730412138,6961.37846445528,6716.38485044339,6406.58525498822,6099.1168305877,5863.66313601677,5732.44401386036,5654.64388785573,5530.06822645767,5485.00546481624,5227.06237388019,5068.8195538016,4950.93755879871,4295.22122006712,4565.91712802061,2353.70914485301,2716.90089055358,2770.88835661693,2713.50937037225,2574.00283312807,2501.99711173224,2305.86674492507,2263.44723429354,2067.80249271955,1877.01042407866
JPN,JAPAN,36223.3406743794,35598.0856094825,34315.7984145976,33740.527185891,31857.3650550917,33495.1780721489,33313.8603477128,31790.6501612767,30441.3480837946,29377.3434421017,27941.1739449145,27241.1030286307,26559.5418541338,25938.1952140236,24606.920710743,24328.8067524184,24626.3790487805,23888.6061391758,22921.5338006118,22109.6671721078,21536.8446820402,21052.3219180675,20466.6666500313,19229.6427316935,17560.990702417,16123.7477238993,14607.8382521652,13699.0131560389,13110.139989714,12037.2775187984,11176.4868561241,10503.262865533,9641.90773948866,8524.96979586615
KAZ,KAZAKHSTAN,23214.3548260719,21892.6134744117,20772.0661241604,19204.75892277,17932.8924756486,18051.3380852365,17354.066079366,15700.4841259655,13906.3292567482,12391.2381896158,11080.2896667144,9972.88467739947,8945.89642019373,7693.24440136114,6829.89072041099,6494.31756939518,6436.99050206807,6124.77991257589,5895.26374335272,6181.24488440402,6825.51695527273,7293.6049614946,7524.83990874721,8234.87407824187,,,,,,,,,,
KEN,KENYA,2794.98131908266,2675.33270366123,2584.88511531961,2451.77708920611,2295.1170059513,2264.05085812014,2275.98018531999,2128.04809737921,1994.40315655875,1874.29051470565,1783.16852064356,1745.06614584885,1755.86171787116,1698.7196475262,1694.6451105586,1675.76393603619,1647.04091571002,1654.83013214536,1604.21912348395,1549.36070575327,1523.72872929093,1530.54537835664,1558.26001273751,1537.00743619626,981.723348398239,935.492505701349,881.753778311078,838.228853036309,793.482929890685,766.185113012286,753.603323459511,743.335804732552,717.149034781468,656.447866702453
KGZ,KYRGYZSTAN,3212.87626712181,2921.47745238689,2920.6032099095,2733.75420440695,2746.00147012109,2680.25919688039,2448.88654848416,2218.6085736214,2110.2426913188,2071.29588616969,1906.48649089516,1764.85574397567,1754.52055333949,1644.30370983581,1543.17920730107,1489.7165231315,1465.41945604368,1329.9300140855,1237.90286514998,1294.98794986383,1586.19444513023,1833.11132939971,2105.45470986993,2247.98220781616,1693.47950828597,1621.28459544667,1408.67725532705,,,,,,,
KHM,CAMBODIA,3041.07709021153,2840.64053266438,2646.33555597766,2462.24462574539,2331.35786363728,2344.89445197354,2186.53239774297,1959.80348149658,1742.01089277324,1513.71972196572,1357.37419217979,1248.23826797159,1174.18424774905,1084.32777384245,996.096046863881,898.187996406523,867.651837823874,829.823664672459,796.201389144009,756.518357810903,702.773958579427,,,,,,,,,,,,,
KIR,KIRIBATI,1855.82888361975,1803.40213018588,1749.77353809945,1694.3994305439,1707.9993368508,1731.89296275648,1678.90283051671,1544.92805225898,1595.3852620061,1575.02745488836,1512.38831618184,1451.50210944017,1447.30303608681,1430.19511297219,1299.07069968749,1300.54254536258,1178.3213539953,1114.44913946719,1046.71683808959,1049.53510683385,992.262593047098,948.871473507104,912.65403418309,940.163076990263,1361.93850954967,1472.70011251733,1238.08258531212,1277.53738170302,1266.18178519384,1324.08033628519,1326.95157887896,1202.03807999711,1088.40509443996,1057.35831759292
KNA,SAINT KITTS AND NEVIS,21395.6932205761,20459.2267807672,20582.4559218773,20064.608007638,20728.450461534,22050.7120384187,21035.6943250913,20186.9733384991,18753.9670827873,16876.3335769964,15946.3255722586,16298.2864214446,16007.9475845065,15128.3196362087,14649.5246367877,13896.6343327902,13748.7945347957,12803.284372889,11940.2979313251,11422.0906349202,10775.4054301017,9981.23257560827,9526.92157872316,9224.68401113441,7302.27618355501,6508.79595398401,5723.87290702832,5073.32853875242,4409.23071040011,3994.86490108764,3468.45152281762,3351.79881244523,3193.67885992404,2872.76174207419
KOR,"KOREA, REPUBLIC OF",33062.4434026673,32021.7405858499,31327.1268995123,30465.2536063364,28392.7500627166,28718.0448076989,27872.0842795444,25863.2152320764,24219.788858625,22967.8126305137,21389.2442832013,20784.9455980244,19198.4972690278,18091.485461434,16428.8466583594,14717.3732758923,15553.5492389146,14594.3023787553,13499.7795838568,12262.5693312055,11150.3672070599,10347.5104371033,9665.34860881714,8610.68520991556,7093.87272885183,6465.06426183528,5654.83955371777,4950.78261950494,4364.49849166474,3983.22223330296,3542.89374252266,3083.21071110099,2736.55716294923,2376.43513930102
KWT,KUWAIT,,83839.7309247584,79101.9824109549,73451.9633151794,78013.7127709983,87856.4271700949,88956.8743876519,86397.3626528886,82070.9115475545,75518.2672975502,68869.3199264568,59469.1279391009,58806.2291483416,59307.6815950779,58060.8631086315,61539.6915595134,61823.3814890331,61209.539477346,59719.3001812995,,,,,,19537.0183434122,15341.4635233806,17232.096946509,16317.4780911634,15475.5191262489,16445.5166331941,15769.2736790717,14369.3943905637,16170.6210548551,19165.9151864142
LAO,LAOS ,4822.02207368924,4459.98201104628,4133.14757814321,3821.87601016128,3549.84421333888,3345.06284015626,3107.28733311557,2868.88323446253,2609.06570076969,2397.91121340467,2225.54283803874,2084.62614482984,1965.0012167333,1844.36673698064,1733.4238314267,1622.37679351243,1575.27209488633,1481.0469341005,1392.43888876359,1306.63138149893,1214.97625071664,1152.34701816053,1098.54528113295,1049.61513441433,626.078555524843,543.933673143065,552.063671574852,559.808456412801,536.896230521912,509.764278355812,,,,
LBN,LEBANON,17173.8422362362,16932.1550453584,16431.1496059329,15934.1396493575,14898.859570879,13596.6063704881,12363.5142473235,11169.1405743982,10913.8427436435,10651.5471265226,10072.6586998784,10040.9621929611,10016.6618845804,9777.04510230651,9667.45789998364,9705.65651195959,9332.34805695211,9455.63429856077,8942.12227670454,8384.34184527724,7794.94292081437,7314.77386538493,7016.24437584953,5003.84255039497,3475.08914911895,5836.9264668882,,,,,,,,
LBR,LIBERIA,877.995480056484,796.46515102903,728.985871612204,674.606104309141,622.168302748375,564.602261288201,522.540717612678,457.822767889103,418.835034572656,380.548476090384,397.865614459681,590.89715035331,451.824164230454,375.17884542114,307.807887809765,264.647886797379,218.310051358863,111.970420456057,103.636683726019,109.232608407588,137.584715337284,198.291300796668,293.250165755675,325.119412440089,502.679446322702,650.451745525148,634.133473504687,619.308892310936,618.748649353756,614.92324310307,621.599334228923,630.819665710374,632.571537407622,612.623313686363
LBY,LIBYA,21046.3473378789,23446.5238674136,11358.3341836147,29649.2711791586,28251.4678954231,27862.8645557537,26766.0549809263,25008.8390561255,23288.2585185896,20855.9539739914,19745.3600852554,17396.0689950913,17628.6013433932,18297.5420298228,17533.44071698,,,,,,,,,,,,,,,,,,,
LCA,SAINT LUCIA,10487.9682765538,10459.5367918459,10534.6056539486,10302.7178678412,10413.8410159761,10412.568435372,10021.2036760704,9952.47407245108,9044.38572591513,9018.36933824383,8202.84702326015,7747.9200132604,7707.22999825753,7910.11034892156,7496.01968743099,7314.60364214083,6897.22146227789,6845.40442287673,6460.76501221596,6202.16857237595,6057.71287973117,5835.69658148764,5398.74050034445,5162.09888405324,4300.87961850999,3869.32470645909,3397.10351724514,3298.46940670124,2857.4672981714,2989.82401129268,2366.12698125391,2211.90415367623,2368.30993402599,2120.46134454454
LKA,SRI LANKA,9738.11917417447,9014.84546280282,8111.55414159744,7418.90426917436,6852.50871583965,6642.21714080801,6205.16431046381,5710.93799100759,5202.1025244891,4794.87730568454,4486.15917832647,4207.1545175156,4011.86005823492,3920.4820757628,3624.87087549829,3475.97318854611,3322.5691124469,3108.57311079432,2973.60502202044,2798.74331224442,2631.23417736986,2434.46466217492,2300.85897579806,2160.62045248826,1342.05530350357,1281.51151338243,1225.18502125123,1187.96697220637,1133.51864517174,1063.60186804364,987.134083956248,919.136338099327,851.453274826037,741.507009603003
LSO,LESOTHO,2576.25549405545,2433.27073919175,2268.49453817628,2183.46849016293,2033.47252092024,1969.5163333288,1842.79830590165,1727.39242677935,1618.83461788319,1538.11797660793,1473.67382371844,1389.84412245578,1371.77015487989,1297.39217306434,1217.35811496521,1207.1843423868,1186.74460169817,1135.03885652248,1074.81326566627,1049.38717360117,993.654740445686,957.970444347206,890.663413943792,845.456466256321,623.677416913922,579.19777045184,523.842953662729,517.482846201884,488.664620113729,471.873989460328,443.02953820492,426.494046813245,401.729426164123,374.058837887761
LTU,LITHUANIA,25453.5447491874,23813.4148877331,22322.0418584373,19843.4399180421,18093.444619354,20617.461749667,19078.6664403309,16756.7376523108,14658.6844023909,13260.5517182903,12187.4675604502,10646.7703272857,9588.20142504758,8618.50285193132,8015.67442000407,8004.33750034529,7314.14319932542,6672.56574378941,6214.29410929447,5848.11168817706,6302.36698248068,7313.29339634813,9070.81956193831,9323.88280190413,,,,,,,,,,
LUX,LUXEMBURG,91047.5888834933,91849.9202148498,91469.0876873736,84200.5692819622,79945.6949134321,84733.555096066,81022.5796006558,77104.7577063805,67166.5837107355,65205.9873904676,60687.6590840744,59351.640247055,56076.6543673773,56416.8887643134,51576.7036848608,45435.7285272452,42916.6056201865,42301.117288141,40962.3164692199,40118.4754849612,38355.5785198565,36439.8362607522,35458.925943843,32012.2269405655,28094.3607240221,24894.6005590943,22347.0183183381,21021.0628761186,18778.9041421018,17761.7929264433,16138.0159332176,15077.405505433,14064.0950189182,12968.3216301218
