Country code,Country name,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990
SEN,SENEGAL,0.5,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.8,0.7,0.7,0.6,0.5,0.4,0.4,0.3,0.3,0.2,0.2,0.2
SGP,SINGAPORE,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SLE,SIERRA LEONE,1.4,1.5,1.5,1.6,1.6,1.7,1.7,1.7,1.7,1.6,1.6,1.4,1.3,1.1,1.0,0.8,0.6,0.5,0.3,0.2,0.1,0.1,0.1,0.1,0.1
SLV,EL SALVADOR,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2
SOM,SOMALIA,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.5,0.4,0.3,0.3,0.2,0.1,0.1
SRB,SERBIA,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SSD,SOUTH SUDAN,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.7,2.6,2.4,2.3,2.1,1.9,1.7,1.4,1.2,1.0,0.8,0.6,0.4,0.3,0.2
STP,SAO TOME AND PRINCIPE,0.8,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.2,0.9,0.3
SUR,SURINAME,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.1,1.1,1.0,0.9,0.8,0.7,0.6,0.6,0.5,0.4,0.3,0.3,0.2
SVK,SLOVAKIA (SLOVAK REPUBLIC),0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SVN,SLOVENIA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SWE,SWEDEN,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SWZ,SWAZILAND,27.7,27.8,27.7,27.6,27.4,27.1,27.0,26.8,26.7,26.7,26.7,26.6,26.3,25.9,25.2,24.2,22.8,20.9,18.5,15.5,12.2,8.9,6.0,3.6,1.9
SYR,SYRIAN ARAB REPUBLIC,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TCD,CHAD,2.5,2.6,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.5,3.5,3.5,3.4,3.3,3.1,2.9,2.7,2.5,2.3,2.1,1.9,1.7,1.5,1.3
TGO,TOGO,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.2,3.3,3.4,3.4,3.5,3.6,3.5,3.5,3.4,3.2,2.9,2.7,2.4,2.1,1.9,1.6,1.4,1.2
THA,THAILAND,1.1,1.2,1.2,1.3,1.3,1.4,1.4,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.1,2.2,2.3,2.3,2.3,2.2,2.0,1.7,1.3,0.8
TJK,TAJIKISTAN,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TTO,TRINIDAD AND TOBAGO,,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.3,1.2,1.1,1.0,0.9,0.7,0.6,0.4,0.3,0.2,0.2
TUN,TUNISIA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TUR,TURKEY,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
TZA,"TANZANIA, UNITED REPUBLIC OF",5.3,5.5,5.7,5.9,6.1,6.2,6.4,6.6,6.8,7.0,7.2,7.4,7.6,7.8,7.9,8.0,8.1,8.0,7.9,7.7,7.4,7.0,6.4,5.8,5.1
UGA,UGANDA,7.3,7.2,7.2,7.1,6.9,6.8,6.6,6.5,6.4,6.3,6.3,6.4,6.6,6.9,7.4,7.9,8.6,9.3,10.2,11.0,11.8,12.6,13.1,13.4,13.3
UKR,UKRAINE,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.0,0.9,0.8,0.7,0.6,0.6,0.5,0.4,0.3,0.2,0.2,0.1,0.1,0.1
URY,URUGUAY,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.4,0.4,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1
USA,UNITED STATES,,,,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.6,0.6,0.6,0.5
UZB,UZBEKISTAN,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
VEN,VENEZUELA,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
VNM,VIET NAM,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
YEM,YEMEN,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ZAF,SOUTH AFRICA,18.9,18.8,18.6,18.5,18.4,18.4,18.3,18.2,18.1,18.0,17.8,17.5,17.1,16.5,15.7,14.5,13.0,11.2,9.2,7.0,4.9,3.2,1.8,0.9,0.4
ZMB,ZAMBIA,12.4,12.6,12.8,12.9,13.0,13.1,13.2,13.3,13.5,13.6,13.8,14.0,14.1,14.3,14.3,14.3,14.3,14.2,14.1,14.0,13.8,13.6,13.4,13.1,12.7
ZWE,ZIMBABWE,16.7,17.0,17.4,17.7,18.0,18.4,18.9,19.7,20.7,21.8,23.1,24.5,25.9,27.2,28.4,29.2,29.6,29.5,28.8,27.3,25.1,22.2,18.8,15.2,11.7
