Country code,Country name,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1957,1956,1955,1954,1953,1952,1951,1950
NER,NIGER,12.738,,,,,15.338,,,,,18.344,,,,,21.392,,,,,23.523,,,,,24.473,,,,,26.365,,,,,27.57,,,,,28.083,,,,,27.957,,,,,27.777,,,,,27.833
NGA,NIGERIA,14.863,,,,,16.992,,,,,17.938,,,,,18.288,,,,,18.457,,,,,18.615,,,,,20.059,,,,,21.825,,,,,23.385,,,,,25.087,,,,,27.349,,,,,29.605
NIC,NICARAGUA,4.738,,,,,5.01,,,,,5.569,,,,,6.513,,,,,8.443,,,,,10.148,,,,,11.331,,,,,12.556,,,,,14.434,,,,,16.994,,,,,20.358,,,,,22.968
NLD,NETHERLANDS,8.22,,,,,8.681,,,,,8.782,,,,,8.695,,,,,8.492,,,,,8.202,,,,,8.142,,,,,8.312,,,,,8.138,,,,,7.8,,,,,7.604,,,,,7.526
NOR,NORWAY,8.739,,,,,9.558,,,,,10.135,,,,,10.566,,,,,10.769,,,,,10.306,,,,,10.138,,,,,10.089,,,,,9.782,,,,,9.514,,,,,8.808,,,,,8.616
NPL,NEPAL,7.304,,,,,8.172,,,,,9.444,,,,,11.276,,,,,13.723,,,,,16.14,,,,,18.389,,,,,20.378,,,,,21.971,,,,,23.458,,,,,24.845,,,,,26.13
NZL,NEW ZEALAND,6.855,,,,,7.092,,,,,7.467,,,,,7.581,,,,,8.282,,,,,8.105,,,,,8.088,,,,,8.346,,,,,8.446,,,,,8.698,,,,,8.898,,,,,9.18
OMN,OMAN,2.949,,,,,3.274,,,,,3.801,,,,,4.784,,,,,6.362,,,,,8.634,,,,,11.635,,,,,14.942,,,,,17.774,,,,,20.811,,,,,24.268,,,,,28.339
PAK,PAKISTAN,7.227,,,,,7.597,,,,,8.554,,,,,9.489,,,,,10.618,,,,,11.509,,,,,12.377,,,,,13.86,,,,,15.619,,,,,18.202,,,,,21.782,,,,,26.261
PAN,PANAMA,4.86,,,,,4.786,,,,,4.801,,,,,4.871,,,,,5.051,,,,,5.363,,,,,5.92,,,,,6.966,,,,,8.104,,,,,9.232,,,,,10.58,,,,,11.959
PER,PERU,5.412,,,,,5.559,,,,,6.078,,,,,6.86,,,,,7.785,,,,,9.026,,,,,10.864,,,,,12.732,,,,,15.57,,,,,17.55,,,,,19.699,,,,,21.581
PHL,PHILIPPINES,6.007,,,,,6.066,,,,,6.205,,,,,6.474,,,,,6.853,,,,,7.76,,,,,8.431,,,,,8.548,,,,,9.439,,,,,10.551,,,,,11.865,,,,,13.304
PNG,PAPUA NEW GUINEA,7.929,,,,,8.742,,,,,9.515,,,,,10.057,,,,,10.885,,,,,11.212,,,,,13.647,,,,,16.236,,,,,18.719,,,,,22.601,,,,,25.942,,,,,29.613
POL,POLAND,9.977,,,,,9.589,,,,,9.977,,,,,10.359,,,,,10.14,,,,,9.633,,,,,9.182,,,,,8.399,,,,,7.781,,,,,7.641,,,,,8.598,,,,,10.912
PRI,PUERTO RICO,8.06,,,,,7.989,,,,,8.009,,,,,7.908,,,,,6.77,,,,,6.455,,,,,5.725,,,,,6.301,,,,,6.527,,,,,6.837,,,,,7.15,,,,,8.775
PRK,"KOREA, D.P.R.O.",8.986,,,,,8.365,,,,,9.4,,,,,5.824,,,,,6.1,,,,,6.269,,,,,6.614,,,,,8.345,,,,,10.91,,,,,13.802,,,,,15.333,,,,,23.233
PRT,PORTUGAL,10.14,,,,,10.305,,,,,10.444,,,,,10.328,,,,,9.818,,,,,9.75,,,,,10.193,,,,,10.618,,,,,11.23,,,,,11.175,,,,,11.613,,,,,11.993
PRY,PARAGUAY,5.555,,,,,5.644,,,,,5.953,,,,,6.214,,,,,6.587,,,,,6.82,,,,,6.893,,,,,7.028,,,,,7.594,,,,,7.912,,,,,8.521,,,,,8.793
PSE,STATE OF PALESTINE,3.591,,,,,3.766,,,,,4.12,,,,,4.828,,,,,5.47,,,,,6.846,,,,,8.862,,,,,11.24,,,,,14.016,,,,,16.784,,,,,18.495,,,,,20.009
PYF,FRENCH POLYNESIA,4.778,,,,,4.824,,,,,4.87,,,,,5.37,,,,,5.613,,,,,6.134,,,,,7.4,,,,,8.189,,,,,9.166,,,,,10.497,,,,,11.878,,,,,15.533
QAT,QATAR,1.584,,,,,1.902,,,,,2.047,,,,,2.086,,,,,2.274,,,,,2.788,,,,,3.581,,,,,4.427,,,,,5.872,,,,,8.032,,,,,10.592,,,,,13.38
REU,REUNION,5.097,,,,,5.069,,,,,5.126,,,,,5.367,,,,,5.737,,,,,6.027,,,,,6.355,,,,,7.145,,,,,8.889,,,,,11.368,,,,,14.416,,,,,19.21
ROU,ROMANIA,11.967,,,,,11.912,,,,,12.311,,,,,11.485,,,,,10.968,,,,,10.289,,,,,9.782,,,,,9.319,,,,,9.7,,,,,8.336,,,,,10.019,,,,,10.639
RUS,RUSSIA,14.902,,,,,15.988,,,,,14.548,,,,,13.224,,,,,11.046,,,,,11.273,,,,,10.388,,,,,9.357,,,,,8.425,,,,,8.092,,,,,8.882,,,,,10.987
RWA,RWANDA,9.068,,,,,14.297,,,,,16.391,,,,,45.116,,,,,18.502,,,,,16.8,,,,,19.633,,,,,20.334,,,,,20.54,,,,,22.188,,,,,23.725,,,,,25.031
SAU,SAUDI ARABIA,3.394,,,,,3.793,,,,,4.281,,,,,4.806,,,,,5.629,,,,,7.189,,,,,9.697,,,,,13.152,,,,,16.794,,,,,19.339,,,,,21.305,,,,,23.258
SDN,SUDAN,8.932,,,,,10.02,,,,,10.956,,,,,11.73,,,,,12.299,,,,,12.936,,,,,13.449,,,,,14.162,,,,,15.407,,,,,16.791,,,,,18.335,,,,,20.329
SEN,SENEGAL,8.285,,,,,10.082,,,,,11.184,,,,,11.141,,,,,12.169,,,,,15.301,,,,,18.835,,,,,23.329,,,,,25.583,,,,,25.569,,,,,26.865,,,,,29.011
SGP,SINGAPORE,4.484,,,,,4.526,,,,,4.553,,,,,4.223,,,,,4.644,,,,,4.8,,,,,5.147,,,,,5.316,,,,,5.529,,,,,5.612,,,,,6.913,,,,,9.029
SLB,SOLOMON ISLANDS,6.338,,,,,7.044,,,,,8.43,,,,,9.975,,,,,11.609,,,,,10.328,,,,,11.149,,,,,12.806,,,,,13.762,,,,,14.988,,,,,16.36,,,,,17.658
SLE,SIERRA LEONE,18.735,,,,,22.394,,,,,25.883,,,,,27.011,,,,,24.51,,,,,23.549,,,,,24.929,,,,,27.745,,,,,31.892,,,,,32.99,,,,,33.599,,,,,34.89
SLV,EL SALVADOR,6.491,,,,,6.43,,,,,6.559,,,,,6.751,,,,,8.595,,,,,11.39,,,,,11.786,,,,,12.251,,,,,13.501,,,,,15.464,,,,,17.814,,,,,20.562
SOM,SOMALIA,13.713,,,,,15.029,,,,,16.52,,,,,20.212,,,,,18.955,,,,,19.423,,,,,20.663,,,,,22.239,,,,,23.981,,,,,25.811,,,,,27.723,,,,,29.752
SRB,SERBIA,11.87,,,,,11.338,,,,,10.48,,,,,9.575,,,,,9.627,,,,,9.494,,,,,9.317,,,,,9.1,,,,,9.232,,,,,10.019,,,,,11.63,,,,,13.805
SSD,SOUTH SUDAN,13.641,,,,,15.126,,,,,16.878,,,,,19.261,,,,,22.147,,,,,24.075,,,,,25.008,,,,,27.124,,,,,29.256,,,,,31.498,,,,,33.654,,,,,37.335
STP,SAO TOME AND PRINCIPE,7.411,,,,,8.347,,,,,8.863,,,,,9.326,,,,,10.211,,,,,11.021,,,,,10.36,,,,,12.674,,,,,13.109,,,,,16.874,,,,,18.534,,,,,21.03
SUR,SURINAME,7.257,,,,,7.591,,,,,7.387,,,,,7.105,,,,,7.152,,,,,7.299,,,,,7.383,,,,,8.285,,,,,9.028,,,,,10.571,,,,,12.341,,,,,14.86
SVK,SLOVAKIA (SLOVAK REPUBLIC),9.992,,,,,9.749,,,,,9.803,,,,,10.084,,,,,10.249,,,,,10.154,,,,,9.772,,,,,9.428,,,,,8.556,,,,,7.818,,,,,8.417,,,,,10.116
SVN,SLOVENIA,9.195,,,,,9.48,,,,,9.584,,,,,9.795,,,,,9.818,,,,,10.659,,,,,10.242,,,,,10.296,,,,,10.339,,,,,9.784,,,,,10.015,,,,,11.043
SWE,SWEDEN,9.924,,,,,10.446,,,,,10.664,,,,,10.993,,,,,11.224,,,,,11.083,,,,,10.983,,,,,10.443,,,,,10.304,,,,,10.088,,,,,9.727,,,,,9.824
SWZ,SWAZILAND,14.956,,,,,15.72,,,,,11.953,,,,,9.458,,,,,10.368,,,,,12.042,,,,,14.251,,,,,16.428,,,,,18.533,,,,,19.616,,,,,20.824,,,,,22.578
SYC,SEYCHELLES,7.468,,,,,7.534,,,,,7.301,,,,,7.392,,,,,7.448,,,,,7.141,,,,,7.265,,,,,8.275,,,,,10.016,,,,,11.068,,,,,13.81,,,,,15.52
SYR,SYRIAN ARAB REPUBLIC,3.365,,,,,3.533,,,,,3.836,,,,,4.26,,,,,5.037,,,,,6.174,,,,,7.732,,,,,9.633,,,,,11.978,,,,,14.414,,,,,16.854,,,,,19.202
TCD,CHAD,16.378,,,,,17.806,,,,,18.532,,,,,19.183,,,,,19.503,,,,,20.417,,,,,21.527,,,,,22.558,,,,,24.319,,,,,25.757,,,,,27.31,,,,,28.605
TGO,TOGO,11.758,,,,,12.341,,,,,12.647,,,,,11.931,,,,,12.522,,,,,13.85,,,,,15.711,,,,,17.768,,,,,20.062,,,,,22.676,,,,,25.831,,,,,29.995
THA,THAILAND,7.096,,,,,6.958,,,,,6.563,,,,,5.975,,,,,5.601,,,,,6.882,,,,,7.901,,,,,9.16,,,,,10.775,,,,,11.954,,,,,13.64,,,,,14.918
TJK,TAJIKISTAN,6.589,,,,,7.124,,,,,8.527,,,,,9.724,,,,,9.803,,,,,10.216,,,,,10.472,,,,,11.489,,,,,12.679,,,,,14.173,,,,,15.871,,,,,16.367
TKM,TURKMENISTAN,7.751,,,,,7.733,,,,,7.782,,,,,8.633,,,,,8.983,,,,,9.488,,,,,10.236,,,,,11.183,,,,,12.54,,,,,14.997,,,,,16.541,,,,,18.544
TLS,EAST TIMOR,6.886,,,,,8.241,,,,,11.0,,,,,14.649,,,,,16.99,,,,,21.99,,,,,28.174,,,,,22.202,,,,,25.178,,,,,28.038,,,,,30.857,,,,,34.282
TON,TONGA,6.197,,,,,6.248,,,,,6.239,,,,,6.125,,,,,5.84,,,,,5.995,,,,,6.11,,,,,6.2,,,,,7.157,,,,,8.538,,,,,9.315,,,,,9.319
TTO,TRINIDAD AND TOBAGO,8.876,,,,,8.342,,,,,7.846,,,,,7.58,,,,,7.591,,,,,7.654,,,,,7.485,,,,,7.522,,,,,7.446,,,,,8.255,,,,,9.781,,,,,11.577
TUN,TUNISIA,5.652,,,,,5.315,,,,,5.203,,,,,5.569,,,,,6.438,,,,,7.503,,,,,9.748,,,,,12.398,,,,,16.571,,,,,20.752,,,,,23.265,,,,,24.487
TUR,TURKEY,5.839,,,,,6.097,,,,,6.801,,,,,7.741,,,,,8.787,,,,,10.368,,,,,12.214,,,,,14.135,,,,,15.985,,,,,18.817,,,,,22.102,,,,,24.481
TZA,"TANZANIA, UNITED REPUBLIC OF",10.846,,,,,13.503,,,,,15.007,,,,,15.265,,,,,14.705,,,,,15.154,,,,,15.877,,,,,17.473,,,,,18.912,,,,,20.061,,,,,20.999,,,,,22.398
UGA,UGANDA,11.362,,,,,14.016,,,,,16.923,,,,,17.546,,,,,16.797,,,,,16.505,,,,,16.554,,,,,16.671,,,,,17.417,,,,,19.521,,,,,21.958,,,,,24.479
UKR,UKRAINE,16.159,,,,,15.769,,,,,15.127,,,,,13.613,,,,,11.676,,,,,12.003,,,,,10.67,,,,,9.385,,,,,8.444,,,,,8.12,,,,,9.606,,,,,11.681
URY,URUGUAY,9.307,,,,,9.417,,,,,9.445,,,,,9.674,,,,,9.864,,,,,9.828,,,,,10.09,,,,,10.033,,,,,9.62,,,,,9.527,,,,,10.026,,,,,10.462
USA,UNITED STATES,8.168,,,,,8.521,,,,,8.589,,,,,8.683,,,,,8.819,,,,,8.705,,,,,8.774,,,,,9.385,,,,,9.548,,,,,9.451,,,,,9.415,,,,,9.632
UZB,UZBEKISTAN,6.643,,,,,6.513,,,,,6.724,,,,,7.414,,,,,7.564,,,,,8.104,,,,,8.991,,,,,9.741,,,,,10.952,,,,,12.843,,,,,14.38,,,,,15.135
VCT,SAINT VINCENT AND THE GRENADINES,7.279,,,,,7.463,,,,,7.11,,,,,6.726,,,,,6.712,,,,,7.134,,,,,7.997,,,,,8.268,,,,,9.436,,,,,11.881,,,,,15.003,,,,,16.925
VEN,VENEZUELA,5.105,,,,,5.045,,,,,4.908,,,,,4.839,,,,,4.974,,,,,5.483,,,,,5.843,,,,,6.487,,,,,7.704,,,,,9.237,,,,,10.606,,,,,12.265
VIR,VIRGIN ISLANDS (U.S.),6.879,,,,,6.057,,,,,5.499,,,,,5.273,,,,,5.189,,,,,5.229,,,,,5.094,,,,,5.821,,,,,7.336,,,,,9.061,,,,,11.401,,,,,13.704
VNM,VIET NAM,5.536,,,,,5.393,,,,,5.507,,,,,6.034,,,,,6.591,,,,,7.164,,,,,7.832,,,,,12.434,,,,,10.046,,,,,11.186,,,,,12.991,,,,,14.577
VUT,VANUATU,5.05,,,,,5.735,,,,,6.756,,,,,7.659,,,,,8.611,,,,,9.522,,,,,11.006,,,,,12.753,,,,,14.479,,,,,17.022,,,,,19.645,,,,,22.436
WSM,SAMOA,5.744,,,,,5.905,,,,,6.325,,,,,6.91,,,,,7.662,,,,,8.48,,,,,9.416,,,,,10.504,,,,,11.755,,,,,13.571,,,,,15.645,,,,,17.973
YEM,YEMEN,7.791,,,,,8.672,,,,,9.926,,,,,11.189,,,,,12.381,,,,,15.451,,,,,19.067,,,,,22.564,,,,,26.501,,,,,30.538,,,,,35.034,,,,,41.205
ZAF,SOUTH AFRICA,14.793,,,,,13.653,,,,,9.586,,,,,7.878,,,,,8.519,,,,,9.867,,,,,11.65,,,,,13.095,,,,,14.683,,,,,16.268,,,,,17.844,,,,,20.223
ZMB,ZAMBIA,13.701,,,,,18.023,,,,,20.722,,,,,19.915,,,,,17.472,,,,,15.343,,,,,15.025,,,,,15.99,,,,,17.689,,,,,18.813,,,,,20.087,,,,,21.77
ZWE,ZIMBABWE,14.536,,,,,17.547,,,,,15.186,,,,,10.509,,,,,8.84,,,,,9.52,,,,,11.349,,,,,12.644,,,,,13.748,,,,,14.959,,,,,16.24,,,,,17.418
