Country code,Country name,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980
JOR,JORDAN,7.53491159112877E10,7.20208876109889E10,6.91569494256786E10,6.61551747809794E10,6.57375866735937E10,6.24639141214367E10,5.76076954587915E10,5.13790724074101E10,4.59641732730873E10,4.10638546952586E10,3.64071992796637E10,3.41094472425524E10,3.20692605570462E10,2.96052298091492E10,2.69212823428501E10,2.57061951128081E10,2.44051480059855E10,2.2866492307158E10,2.2057003868273E10,2.01552434414597E10,1.87040180836084E10,1.72707295051923E10,1.39561051672784E10,1.37258154095758E10,6.85368065309567E9,7.60120637097822E9,7.61922711141452E9,7.2651948371416E9,6.68775525290444E9,6.30831535779752E9,5.71428153907695E9,5.44369714854805E9,4.77953797274789E9,4.14297641765592E9
JPN,JAPAN,4.78216070477264E12,4.68482967872854E12,4.52272255211498E12,4.43737174756262E12,4.19247011288679E12,4.43321230146935E12,4.408332148774E12,4.18059448520836E12,3.98027494065991E12,3.82321798885595E12,3.62769433349422E12,3.52767521823543E12,3.43305955540782E12,3.33189138853734E12,3.15535387439833E12,3.11687915775976E12,3.14597673255099E12,3.03805032449494E12,2.89883367547548E12,2.78478867635215E12,2.70556434998529E12,2.63736987085848E12,2.55319165801275E12,2.39076967876159E12,2.17781963006329E12,1.9897669292697E12,1.79464487986513E12,1.67116089880937E12,1.59005064323343E12,1.44851283879656E12,1.33546943397595E12,1.24541447766764E12,1.13313142783562E12,9.96017705083257E11
KAZ,KAZAKHSTAN,3.52304668745223E11,3.16780041278996E11,2.93211829097508E11,2.72439219876141E11,2.57002658979829E11,2.41959146675014E11,2.35507906884923E11,2.12296850870525E11,1.90851318345888E11,1.73686442499994E11,1.55838789534385E11,1.4140558035684E11,1.25499080945205E11,1.066533043271E11,9.8521950632122E10,9.6522082007418E10,9.73006792160575E10,9.44128531723499E10,9.25714467026271E10,9.90361219384485E10,1.11248329313729E11,,,,,,,,,,,,,
KEN,KENYA,1.2327581614469E11,1.15177715717322E11,1.08655317520867E11,9.99300485952807E10,9.12921804167959E10,8.77072470047634E10,8.55358444546311E10,7.80094542597296E10,7.13475555873144E10,6.47158271377073E10,5.97846834334403E10,5.70555417216608E10,5.5768710961974E10,5.26016788977586E10,5.09580652985206E10,4.93151765605248E10,4.70455014683924E10,4.57686917545309E10,4.24279605595671E10,3.91749775228405E10,3.69063812655476E10,3.66654083569237E10,3.60368777639191E10,3.44997547994523E10,2.15965822041361E10,1.96907809926432E10,1.79843253588658E10,1.65276690486224E10,1.50676906215522E10,1.40357026718037E10,1.33090489406073E10,1.25365583207016E10,1.17411827851648E10,1.03528690521844E10
KGZ,KYRGYZSTAN,1.76377812925913E10,1.59613535747815E10,1.43934015022784E10,1.39455812023781E10,1.42108474275246E10,1.36822025168004E10,1.27253996399067E10,1.13805765853012E10,1.05037172261351E10,1.00873595036983E10,9.3042292307011E9,8.49077935054712E9,8.34001033509256E9,7.57229189128665E9,7.02719890067204E9,6.76282000993262E9,6.63053594765219E9,6.02266095607714E9,5.52494214580479E9,5.7704644149215E9,7.14429236986939E9,8.27723089677147E9,9.38673779056346E9,9.87133947096233E9,7.29466298194181E9,6.83922693743224E9,5.83840375242849E9,,,,,,,
KHM,CAMBODIA,4.37548741910643E10,4.02861942487551E10,3.69386693508923E10,3.36578349655408E10,3.14833857533956E10,3.13135040581729E10,2.87927461923574E10,2.54017567053186E10,2.22047127660943E10,1.91061774104642E10,1.68901726156243E10,1.51696250205726E10,1.41403158438634E10,1.28178702783316E10,1.15882911512058E10,1.03127279093671E10,9.77376887507338E9,8.97950496976927E9,8.42303240135872E9,,,,,,,,,,,,,,,
KIR,KIRIBATI,2.84376210409426E8,2.68334573548414E8,2.37619508416052E8,2.33174764203084E8,2.33231882274649E8,2.42991923319193E8,2.30949833392001E8,2.16157213550731E8,2.19092857765096E8,2.12174794647264E8,1.99701773890688E8,1.99341351514147E8,2.10901607543338E8,1.91708649794912E8,1.67468525464981E8,1.77570350605951E8,1.50179922800045E8,1.18145414816278E8,1.26831600646006E8,1.18660237259689E8,1.10372464842046E8,1.08338074783677E8,1.05106758325345E8,1.13510973032843E8,1.45412592294648E8,1.48299044888943E8,1.26140901707467E8,1.24176328406827E8,1.14660070718877E8,1.06398654843098E8,1.20706753532533E8,1.04077318394396E8,8.00842225619568E7,7.89686992783382E7
KNA,SAINT KITTS AND NEVIS,1.13731811201608E9,1.06067322362785E9,1.04587817605961E9,1.00615105358981E9,1.02102277636796E9,1.07464157992821E9,1.01381208887918E9,9.54638835134279E8,8.6193490803005E8,7.53736547890896E8,6.88442655232769E8,7.04328861416584E8,6.84170853652211E8,6.39574134748062E8,5.96841364530822E8,5.62392616002507E8,5.60373998574344E8,5.0828808385384E8,4.87789456159638E8,4.55384699692326E8,4.23685586799656E8,3.89613573808685E8,3.74063168679054E8,3.65542457450889E8,2.7896059207074E8,2.58717102670286E8,2.33417440191844E8,2.08396903633846E8,1.81937419765773E8,1.69200058222604E8,1.50017271496666E8,1.45000475746077E8,1.39442191796901E8,1.21014729289657E8
KOR,"KOREA, REPUBLIC OF",1.67522874209833E12,1.61766516779758E12,1.56863128404966E12,1.50681235364237E12,1.39310811418538E12,1.40561188471455E12,1.35040726382692E12,1.24638164075701E12,1.15678185853375E12,1.10110011682821E12,1.01971381134485E12,9.85828020535801E11,9.02957249926246E11,8.44327530122606E11,7.57330749261051E11,6.72011199427163E11,7.10847643893686E11,6.62086618199815E11,6.06525317297907E11,5.46086707046079E11,4.91905015060004E11,4.52045134387275E11,4.17735335164517E11,3.6845113387557E11,2.99989661519772E11,2.69525468447729E11,2.32031278261831E11,1.99533586858444E11,1.73801274685395E11,1.57459843035977E11,1.38685163372911E11,1.18482033963874E11,1.03408464784643E11,8.90636373253489E10
KWT,KUWAIT,,,2.64973900780964E11,2.4007837694034E11,2.42044427231947E11,2.54710242449769E11,2.5185334983331E11,2.31412460273053E11,2.05211392441787E11,1.80351829397759E11,1.55988232250521E11,1.32421293597731E11,1.32830809275712E11,1.33134198252147E11,1.23493667943918E11,1.29948567415937E11,1.22065906168678E11,1.12989509353839E11,1.11731051377713E11,9.97684728802478E10,9.26766943950306E10,7.36218500980323E10,,,5.3523878822201E10,4.10537111670373E10,4.1068055153077E10,4.2188814111848E10,3.25421360263615E10,3.33518296345513E10,3.08177921058823E10,2.76129479887526E10,3.03996615260308E10,3.07349515300253E10
LAO,LAOS ,3.07861400026416E10,2.77136511972848E10,2.50246286783128E10,2.28501712905119E10,2.16206849629557E10,1.95719180561293E10,1.80320289464695E10,1.59814372087314E10,1.47451146184572E10,1.31057889388085E10,1.18047866663561E10,1.11370413418689E10,1.03295781630162E10,9.53159674153493E9,9.04000389228028E9,8.19394125129228E9,7.83373511156924E9,7.35777326453975E9,6.76013988495192E9,6.20070633205901E9,5.62031125411631E9,5.18305753165192E9,4.80057696583411E9,4.45511243032432E9,2.58115722576883E9,2.17838963283087E9,2.14826744774608E9,2.11730474480222E9,1.97453897182059E9,1.82357006744096E9,,,,
LBN,LEBANON,7.77150350867578E10,7.56002375688085E10,7.17010940225014E10,6.82454557642515E10,6.28635951088779E10,5.77797216148891E10,5.27251687527899E10,4.59519563588361E10,4.31310139439366E10,3.94451142149654E10,3.08075061002763E10,3.37009481248909E10,3.34909355057886E10,3.22207414555994E10,3.08823147359469E10,3.04811495879305E10,2.94449957310722E10,2.98844141902417E10,2.82639026276375E10,2.57894998624744E10,2.33320101919466E10,2.1543736871913E10,2.0932781737867E10,1.64907471488649E10,1.16628309832881E10,,,,,,,,,
LBR,LIBERIA,3.38381331176482E9,3.04436534428962E9,2.74737473297072E9,2.29953078864794E9,2.07995600008761E9,1.68428801812838E9,1.45650786096597E9,1.15967862146662E9,9.96551969964736E8,8.00328404503482E8,7.99605611393123E8,1.28365703376699E9,9.58965349513266E8,1.0542432316312E9,6.38776487738519E8,6.04134223158036E8,4.58430216046501E8,,,,,,,,8.022266395685E8,1.14825104731838E9,1.13055566483359E9,1.21115409828971E9,1.28999268801036E9,1.26600104154752E9,1.2052399612268E9,1.31696037591979E9,1.33970523364464E9,1.26099225611009E9
LBY,LIBYA,,,,,1.67487668157235E11,1.64386118581995E11,1.59650494555746E11,1.4491869273263E11,1.29452950496567E11,1.14007419972941E11,1.09474276218804E11,9.41424934628045E10,,,,,,,,,,,,,,,,,,,,,,
LCA,SAINT LUCIA,1.87526196054921E9,1.84055353175607E9,1.85948105439342E9,1.76955296917932E9,1.75447824161943E9,1.68824464198691E9,1.60373469739479E9,1.58339003669017E9,1.38004591190765E9,1.35925698968834E9,1.24323069368125E9,1.18058017968953E9,1.14498625253587E9,1.17057788966662E9,1.09206038595551E9,1.04759654889555E9,9.79319407583568E8,9.54879306886705E8,8.82910120992808E8,8.42451169616728E8,8.08140821717062E8,7.75593053895294E8,6.99458544419482E8,6.63081501110738E8,5.64004722367282E8,4.95305752456524E8,4.35878980733216E8,4.15201827419032E8,3.55500812369928E8,3.66822564896101E8,2.89299823664187E8,2.65760341026339E8,2.78754585165461E8,2.46082834808914E8
LKA,SRI LANKA,1.94063861880073E11,1.79507603288954E11,1.6741627298966E11,1.51314874015568E11,1.38516783225508E11,1.31087945390489E11,1.22988315212243E11,1.11847787441636E11,1.00938172396534E11,9.22644185963851E10,8.52327446993568E10,7.84337262711953E10,7.40618980127399E10,7.34460032461722E10,6.7825456289433E10,6.42609392136631E10,6.09804639598324E10,5.61951584071077E10,5.32249115158077E10,4.97648358922009E10,4.64360560093264E10,4.23262214177714E10,3.939997814989E10,3.64928763538541E10,2.24159454890837E10,2.1219392388261E10,1.9974299083067E10,1.90782829758664E10,1.78818899529856E10,1.61216302392047E10,1.5140801434899E10,1.41107551128653E10,1.2572374251506E10,1.10505555672355E10
LSO,LESOTHO,6.54941363423373E9,6.13544824227749E9,5.78266275328276E9,5.2298579594115E9,4.99199958141161E9,4.83613656739619E9,4.56807814160086E9,4.39171805976315E9,4.25922329272607E9,4.27921464513189E9,4.2332617188713E9,4.00735551521542E9,3.90729462480408E9,3.16756713944246E9,3.02833157877399E9,2.90644914217049E9,2.94299326505028E9,2.81285805531202E9,2.62503324974559E9,2.59973106050162E9,2.45699501281041E9,2.43105309144479E9,2.34378919329633E9,2.24561734723959E9,1.67243497198546E9,1.60179689505164E9,1.52119811424943E9,1.48941742303744E9,1.3920887040621E9,1.4231989146215E9,1.29417301267995E9,1.20670851825021E9,8.98791296191323E8,7.87332935139062E8
LTU,LITHUANIA,7.25667327415314E10,6.88670299834183E10,6.50731813748459E10,6.02225341627258E10,5.82382144341193E10,6.38928778689904E10,5.93355871358084E10,5.36829226840626E10,4.79632980217227E10,4.33541997345456E10,4.0533446824764E10,3.62053408675307E10,3.27869943385979E10,2.96495616575137E10,2.75854113139532E10,2.77651527501541E10,2.5636910262351E10,2.3772446174078E10,2.25155040689468E10,2.1413849426428E10,2.32350304730213E10,2.71105851054792E10,3.35995311472408E10,3.44782081324276E10,,,,,,,,,,
LUX,LUXEMBURG,3.14201101988561E10,3.15663165581018E10,3.11063014396966E10,2.78929376445371E10,2.61349177822713E10,3.28560078567251E10,3.15599722221621E10,2.64764939471764E10,2.7560405332796E10,2.4340622347121E10,2.17169596065168E10,2.16279619813289E10,1.9243110239336E10,1.82785270979486E10,1.70008466483031E10,1.51283389476681E10,1.47648885490673E10,1.39009533982161E10,1.32097288466099E10,1.23715054609849E10,1.21115484074154E10,1.15717773751522E10,1.11704867225787E10,9.87715063951259E9,9.88922211729542E9,8.76750035489572E9,7.96490661528666E9,7.36062585643928E9,6.71169283598708E9,6.28792134774102E9,5.77723054237181E9,5.26452799382288E9,4.47753042075569E9,3.9608840440934E9
LVA,LATVIA,4.53146320491765E10,4.27644642493722E10,4.0485716225351E10,3.77765488578779E10,3.8838338976689E10,4.03291127870923E10,3.76229916831657E10,3.31647792267256E10,2.94260034134728E10,2.65056180632586E10,2.46554390818402E10,2.3143445691271E10,2.10642959190602E10,1.90391045449324E10,1.75562664268709E10,1.68238259318755E10,1.57799617917782E10,1.4293270978027E10,1.34803052221467E10,1.33025719952756E10,1.27593448153522E10,1.30866108647618E10,1.88254994404908E10,2.08366964558798E10,2.17745958128995E10,1.98782785093122E10,1.82665987375544E10,1.73355281141704E10,1.61846670437725E10,1.5795294224072E10,1.43828781608494E10,1.31492828922024E10,1.21095305373642E10,1.06223450652033E10
MAC,MACAU,,6.24893029554196E10,5.5632796106956E10,4.62625503018509E10,3.65363645270646E10,3.50289546216839E10,3.70387450006054E10,2.83925585306679E10,2.5083290517059E10,2.26364952148808E10,1.80119682317805E10,1.59451507624553E10,1.37624369077405E10,1.3940270494945E10,1.3160693918588E10,1.34839067082119E10,1.39629864620366E10,1.37299738559566E10,1.3685892046321E10,1.31521633849222E10,1.23645757458194E10,1.15634777232366E10,1.00839170338843E10,9.39377324249226E9,5.65764247460476E9,5.22811336380236E9,4.70601633274616E9,4.03952474321528E9,3.66762872253548E9,3.53608655751279E9,3.16345995450413E9,2.75833281726894E9,,
MAR,MOROCCO,2.35001042463888E11,2.20488742497339E11,2.11481433290188E11,1.98179399444675E11,1.89071842890774E11,1.80857817905437E11,1.68648801069898E11,1.59745562979896E11,1.44028021979421E11,1.34884160170715E11,1.24811034831343E11,1.14738806904883E11,1.09144453679157E11,9.92116794953257E10,9.55896361466707E10,9.37230497604078E10,8.53798999318154E10,8.5727505309136E10,7.42827797874439E10,7.72639451169029E10,6.77916892494284E10,6.73073660784254E10,6.75088652009567E10,6.09360594882118E10,4.22223656603927E10,4.04496667383037E10,3.53864489534931E10,3.53043752572589E10,3.15776379982512E10,2.92646340628621E10,2.72257162586547E10,2.66757592178878E10,2.26755630068467E10,2.14890871016035E10
MDA,"MOLDOVA, REPUBLIC OF",1.84506377925278E10,1.67736099539257E10,1.60898684515608E10,1.48343298351063E10,1.33334993547234E10,1.46159050605619E10,1.32374308113072E10,1.27811121184881E10,1.18584886102003E10,1.07787809480974E10,9.66870525629371E9,8.47809547768749E9,7.73625449416347E9,6.8078947840849E9,6.54659429636508E9,6.68162713766261E9,7.09389389348914E9,6.91727271180246E9,6.82560689808636E9,6.83019592220644E9,9.77158417723716E9,9.65927465945123E9,1.33200079304279E10,1.53483053123824E10,1.2076597705021E10,,,,,,,,,
MDG,MADAGASCAR,3.13945654111715E10,3.02784125837378E10,2.92162828795431E10,2.84318921902601E10,2.79920973422417E10,2.9091758981201E10,2.65792019132573E10,2.41879716707238E10,2.23271638175328E10,2.0629090773224E10,1.91446303635944E10,1.70689927512182E10,1.93112543946003E10,1.77181374913552E10,1.6651820922177E10,1.55517378810265E10,1.47117837505942E10,1.37514732624281E10,1.30759975452198E10,1.26028022470727E10,1.24744380615255E10,1.18749718372865E10,1.12501831341745E10,1.19072587928069E10,7.31260229238459E9,6.80999437295159E9,6.430091951398E9,6.27641019963898E9,6.04229480555497E9,5.76171155153324E9,5.57256281088014E9,5.3451809147709E9,5.14960103732967E9,5.27303013781458E9
MDV,MALDIVES,3.41437415575576E9,3.15134951559718E9,3.08978775823691E9,2.9112658181606E9,2.71347639597139E9,2.74217312431134E9,2.39232561911456E9,2.41678745845492E9,1.96089678872232E9,2.01195506843295E9,1.7355039673348E9,1.49374528010608E9,1.3853593780834E9,,,,,,,,,,,,,,,,,,,,,
MEX,MEXICO,1.95999975627881E12,1.93671593301055E12,1.86804740197886E12,1.71609307861083E12,1.60691744138686E12,1.61321271533478E12,1.51933586987529E12,1.43592728604876E12,1.30075918771549E12,1.19575208311584E12,1.11211340988877E12,1.07388295975246E12,1.0533195543546E12,1.03753139945444E12,9.61576426201378E11,8.98760435585499E11,8.50899529346746E11,7.74762743897786E11,7.24272310699413E11,8.00196857617587E11,7.49955931027465E11,5.72664350948683E11,5.39748704615224E11,4.98385376946139E11,4.53689972910404E11,4.18506897234259E11,3.71255822385489E11,3.5053553157976E11,3.59763655845957E11,3.36611171821887E11,3.11863392299554E11,3.10357541395111E11,3.04137893681149E11,2.57581892028608E11
MHL,MARSHALL ISLANDS,2.43600613407963E8,2.27770773974637E8,2.2455506696849E8,2.18301604822061E8,2.12359429868612E8,2.15108189930737E8,2.17390157018822E8,2.04406001140774E8,1.96833649621968E8,1.82937885800642E8,1.78515415286763E8,1.76480928319774E8,1.73334314918606E8,1.6106143682018E8,1.4830370663851E8,1.4579852740135E8,1.43473263987109E8,1.47781699202191E8,1.68613209941187E8,,,,,,,,,,,,,,,
MKD,MACEDONIA,2.42656662661215E10,2.40729843371803E10,2.34928095133861E10,2.35581342919414E10,2.28618921823305E10,2.17417205154057E10,1.84954929785706E10,1.78522364728418E10,1.5752458191686E10,1.41858667572902E10,1.29069429918521E10,1.20626232589538E10,1.1678477200341E10,1.17117976614109E10,1.09002552593619E10,1.03908590994592E10,9.89018606932308E9,9.61343930699792E9,9.35659606593315E9,9.22281304794825E9,9.11385376555253E9,9.53326929095594E9,1.02319739552701E10,1.04899255199195E10,,,,,,,,,,
MLI,MALI,2.35845944024725E10,2.2984210280238E10,2.28860023450617E10,2.17833840441249E10,2.01976207912149E10,1.94918302341484E10,1.81018852203752E10,1.69011375518796E10,1.51504772004215E10,1.38218885701299E10,1.32106591456707E10,1.16148140624924E10,1.10862832992744E10,1.01928605889881E10,9.60843643734832E9,8.8552019793645E9,8.24558889728973E9,7.61167226073428E9,7.24114162058499E9,6.71936214530245E9,6.61265342964389E9,6.57769057779354E9,5.94495138856409E9,5.6317981021609E9,,3.47878062453634E9,3.3227583101736E9,3.23119441488849E9,2.89955054655043E9,3.18456890300435E9,2.92048415813089E9,2.68950481053016E9,2.6480524661127E9,2.56686887850981E9
MLT,MALTA,1.14414972063916E10,1.10763792978481E10,1.11379314401469E10,1.08013898200965E10,1.00745759407301E10,1.02928169533502E10,9.22254579253811E9,8.70349685008982E9,8.10417464462922E9,7.90584199887686E9,7.82166083518196E9,7.70249978046783E9,7.24826877851285E9,7.0830744637222E9,6.52419906809097E9,6.03693161128117E9,5.85326434041511E9,5.47923716457081E9,5.7683376132198E9,5.35662481938206E9,5.05695558959352E9,4.77263311150631E9,4.51619923262449E9,4.16554735682955E9,3.69495176243042E9,3.27095496800113E9,2.94089404451558E9,2.74172023375179E9,2.64674020217123E9,2.54325458371289E9,2.39448569856821E9,2.38035275012764E9,2.15772403692133E9,1.88069462662723E9
MNE,MONTENEGRO,8.95413014487204E9,8.5774730992797E9,8.80273912661184E9,8.20469104728155E9,8.13403480986356E9,8.71563050169789E9,7.7785081700932E9,6.58483409345941E9,5.22027408780005E9,5.04921090562389E9,4.73610110244809E9,4.52018632076628E9,4.3446547212649E9,4.20369257634938E9,,,,,,,,,,,,,,,,,,,,
MNG,MONGOLIA,2.50072951862484E10,2.14476041645408E10,1.86557373931018E10,1.56563308149909E10,1.53021409421047E10,1.55689049126885E10,1.41384397164124E10,1.26258611740135E10,1.11921990332378E10,1.02645614646861E10,9.01549773328316E9,8.29385386654289E9,7.81220284985974E9,7.39697046039602E9,7.18370238227925E9,6.87313179302605E9,6.51047502376119E9,6.15710043002438E9,5.86812559380678E9,5.38974592522625E9,5.09304510037282E9,5.2152041774878E9,5.72430426159768E9,5.97717253058771E9,3.52832222277333E9,3.51148579024366E9,3.25103139432661E9,3.0625656760791E9,2.68402926069303E9,2.46876525809295E9,2.26254607442629E9,2.06358869808539E9,1.80123722289686E9,
MOZ,MOZAMBIQUE,2.84527048352775E10,2.61518401506159E10,2.3673039070272E10,2.11902093503509E10,1.96945298071706E10,1.77332874076789E10,1.63470787627861E10,1.44571542592173E10,1.3672931794112E10,1.22171589595216E10,1.10495059682034E10,1.023053467733E10,8.93586780001078E9,7.97888454739015E9,7.77947825297052E9,7.07143658869785E9,6.32818089286114E9,5.61330913105261E9,4.98939715449328E9,4.70513187674799E9,4.34667875096457E9,3.88637922265372E9,4.14118787162013E9,3.81605180136063E9,3.39911852812699E9,3.1559351563832E9,2.76965163602044E9,2.44200092368798E9,2.47308785991026E9,2.39567227338102E9,2.48086072190635E9,2.84383716678061E9,2.89486776145868E9,2.5382759681462E9
MRT,MAURITANIA,1.10797422679037E10,1.04025520119054E10,9.65824499349187E9,9.23582814177471E9,8.75299252909049E9,8.9434754480635E9,8.62865093247188E9,7.99188957895552E9,7.40303260957533E9,6.86175465030975E9,6.35567636115084E9,6.26810496682474E9,5.34398744423428E9,5.29497722473358E9,5.14356775423928E9,4.73713245786582E9,4.51863209774447E9,4.6510254645439E9,4.02254313682391E9,3.5718066918632E9,3.61487334602057E9,3.36835318133222E9,5.44864612191346E9,5.09742859320132E9,2.3389509503658E9,2.11986056690843E9,1.99141560053807E9,1.89427050354696E9,1.77351867310068E9,1.71235031885329E9,1.65995573395034E9,1.56974055034386E9,1.50410552251692E9,1.37168772989342E9
MUS,MAURITIUS,2.23219189243433E10,2.13570997380361E10,2.03155785447915E10,1.93381428061088E10,1.80475859902708E10,1.75993710829323E10,1.66147664401215E10,1.49940828911647E10,1.39261350063374E10,1.33142179341668E10,1.22160220667346E10,1.16487802479184E10,1.12375822037156E10,1.06103985323001E10,9.52475193602179E9,9.14338384843294E9,8.5460322434836E9,7.90366106206261E9,7.3901369962379E9,6.92597587967681E9,6.56519108817564E9,6.11638090248022E9,5.60641716939614E9,5.14114858982808E9,4.15765798124221E9,3.79097261159078E9,3.42578672398626E9,3.00983507490226E9,2.66846675389567E9,2.41731883395793E9,2.23822226797633E9,2.13489657010755E9,1.9124141104873E9,1.68478732190958E9
MWI,MALAWI,1.23109455781985E10,1.15936616701102E10,1.13135708098597E10,1.06277394175532E10,9.93955503408564E9,9.10382632577179E9,8.23982424500756E9,7.28299368620551E9,6.9067950862739E9,6.48685011810814E9,6.02344104243128E9,5.6004941205696E9,5.40898461823005E9,5.55667856355658E9,5.33405997974837E9,5.10258982937681E9,4.89938831553185E9,4.63288316869798E9,4.16721909158601E9,3.48740606361421E9,3.86912225565534E9,3.43995323378337E9,3.63145906324306E9,3.22636423023979E9,3.41947795184099E9,3.22598614913427E9,2.99285513877221E9,2.85170343830207E9,2.80863603009906E9,2.60787234901188E9,2.35604643331113E9,2.18179650903929E9,1.9901634799726E9,1.89299285372333E9
MYS,MALAYSIA,6.69549152851844E11,6.27505740818191E11,5.91756809645036E11,5.46453816974427E11,5.09319624173584E11,5.07879651375539E11,4.79662144038517E11,4.35947876123334E11,3.94360101137562E11,3.59907966338093E11,3.27223160425882E11,2.99561897468886E11,2.77764225196971E11,2.67722044020975E11,2.43508153955706E11,2.29919621038837E11,2.45656500113167E11,2.26701784690232E11,2.02370329681411E11,1.80205064804931E11,1.615990847153E11,1.42851006883949E11,1.28650931366805E11,1.14605625815599E11,7.5421635666591E10,6.67226428066921E10,5.82523560739731E10,5.34342571396308E10,5.14302001901858E10,5.06691473001781E10,4.55319582738734E10,4.19665622180602E10,3.77790268864195E10,3.22634951712523E10
NAM,NAMIBIA,2.18654518636986E10,2.00971420887484E10,1.87084949849826E10,1.71913844311728E10,1.64313774645708E10,1.62964876922491E10,1.55759707718646E10,1.44022857257355E10,1.29317685826507E10,1.25685285911568E10,1.12592511896786E10,1.02221312952625E10,9.50896397923454E9,9.27001226989336E9,8.64434669133958E9,8.47168265280224E9,8.06061506726548E9,7.61902068992253E9,7.4044524059699E9,6.80830847454645E9,6.57470465868568E9,6.44446077957795E9,6.0373491473949E9,5.30446530963735E9,3.60015953195313E9,3.17854888884211E9,3.28087653633626E9,2.73407533622239E9,2.41015658841634E9,2.71738057936854E9,2.69849768375774E9,2.53848439122097E9,2.46244454322761E9,1.99804784952321E9
NER,NIGER,1.59307620708463E10,1.53352717404173E10,1.35787330711402E10,1.29985235012788E10,1.18649395865857E10,1.18912629658021E10,1.06820543354487E10,1.00916245392725E10,9.22505408240361E9,8.5403693615922E9,8.25902909716452E9,7.67788464826118E9,7.36723854924425E9,6.71571741395003E9,6.65580451529393E9,6.58877451497964E9,5.87748498708662E9,5.63083557319262E9,5.27836855092792E9,5.07664596888064E9,4.8028314745462E9,4.63294785722707E9,4.82498070917418E9,4.52874600983755E9,3.88361199127474E9,3.60429294424951E9,3.23313466266154E9,3.19807719682731E9,2.88119359414607E9,2.57433140662486E9,3.02844758260444E9,3.01798806618993E9,2.80961997767077E9,2.60299913293801E9
NGA,NIGERIA,9.30235010658634E11,8.65537954916792E11,8.08825539152062E11,7.57531882267223E11,6.70044144992577E11,6.30596474154991E11,5.8319615746675E11,5.54215496188423E11,4.52153046372357E11,4.26774170034466E11,3.10235438639669E11,2.78764159936035E11,2.6759598441865E11,2.39601844111516E11,1.43367091358113E11,2.29386417084523E11,2.27199484810918E11,2.16957790547356E11,1.99899881367107E11,1.85271346907215E11,1.75959937430286E11,1.77825695584917E11,1.75226289014965E11,1.69867223719267E11,8.11240216045424E10,7.81365686605798E10,6.30960217440881E10,6.39129957639937E10,6.32409083203104E10,5.64135566502328E10,5.76215581463807E10,5.83981061237047E10,5.49144503596203E10,5.6460226917217E10
NIC,NICARAGUA,2.74445770079816E10,2.58390681246642E10,2.42600117943778E10,2.24558136253203E10,2.13919002860187E10,2.19166473179154E10,2.08229351243449E10,1.90935239204515E10,1.8065985939992E10,1.66222449573664E10,1.52967037364787E10,1.45959783704612E10,1.418274762995E10,1.35475838525242E10,1.27103034133354E10,1.17139535852278E10,1.09370266807454E10,1.01769703039606E10,9.25407987291295E9,8.24589725008375E9,6.7179952094525E9,6.32060132441954E9,6.62062845335776E9,8.07213076318058E9,5.5516938640741E9,5.92493173872943E9,7.55902682538753E9,7.26746729272083E9,6.88616530978147E9,6.99967138178327E9,6.81105913833007E9,6.26066172821282E9,5.8972458110927E9,5.19719577571516E9
NLD,NETHERLANDS,7.77392974839117E11,7.81136216089911E11,7.74871487278806E11,7.48121761200566E11,7.29246000618032E11,7.38314528307263E11,7.14375188069896E11,6.70426765665574E11,6.03746677468382E11,5.84641659633049E11,5.53030884130762E11,5.46841149430895E11,5.22255255119332E11,5.12653928669908E11,4.62187162355847E11,4.26408108462938E11,4.06169804131285E11,3.78356973540201E11,3.62272024645099E11,3.4140046134489E11,3.22503659251384E11,3.08867442213124E11,2.98101103691418E11,2.80431191458063E11,2.44775396648042E11,2.25368043315059E11,2.11405451841364E11,1.99162638604224E11,1.8930936680832E11,1.81430554282697E11,1.69107090429042E11,1.58543497651124E11,1.51333196126326E11,1.40551071401908E11
NOR,NORWAY,3.3249755617484E11,3.3366650915788E11,3.09436000902847E11,2.85592565115647E11,2.67518353805358E11,2.91142400696155E11,2.61999829297067E11,2.51256272150334E11,2.22637432328215E11,1.95468894591127E11,1.76070425268764E11,1.68694743018439E11,1.67659594968088E11,1.60154496824937E11,1.31852846469076E11,1.20066743324869E11,1.21801390517583E11,1.12852740787562E11,1.01671661994252E11,9.51425699377412E10,8.81404538797461E10,8.38938616279589E10,7.83578106270472E10,7.38163086252527E10,6.96005757909045E10,6.65685609476125E10,6.51374495450108E10,6.20784016326328E10,5.82629895412011E10,5.31789915015122E10,4.82629285925278E10,4.45791783576383E10,4.20397946484742E10,3.78222239383593E10
