Country code,Country name,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980
THA,THAILAND,13430.0,13430.0,12340.0,12020.0,11080.0,11310.0,10840.0,10040.0,9230.0,8650.0,8020.0,7470.0,7130.0,6970.0,6510.0,6170.0,6960.0,7040.0,6630.0,6000.0,5440.0,4900.0,4510.0,4070.0,2480.0,2160.0,1870.0,1690.0,1600.0,1520.0,1420.0,1300.0,1190.0,1050.0
TJK,TAJIKISTAN,2500.0,2350.0,2200.0,2040.0,1940.0,1900.0,1750.0,1590.0,1480.0,1370.0,1200.0,1100.0,990.0,900.0,840.0,810.0,770.0,720.0,890.0,1020.0,1310.0,1570.0,2210.0,2350.0,2160.0,2300.0,2010.0,2050.0,2000.0,,,,,
TKM,TURKMENISTAN,12920.0,11050.0,10060.0,8990.0,8440.0,8070.0,7170.0,6360.0,5390.0,4940.0,4640.0,4380.0,4340.0,3980.0,3970.0,3450.0,3300.0,3620.0,3400.0,3770.0,4450.0,,,,,,,,,,,,,
TLS,EAST TIMOR,6410.0,7670.0,8160.0,6140.0,5000.0,6700.0,4290.0,3040.0,1960.0,1590.0,1600.0,1950.0,1750.0,1680.0,880.0,,,,,,,,,,,,,,,,,,,
TON,TONGA,5450.0,5370.0,5210.0,4930.0,4790.0,4630.0,4540.0,4620.0,4500.0,4340.0,4200.0,4090.0,3860.0,3700.0,3590.0,3450.0,3280.0,3240.0,3170.0,3080.0,2780.0,2630.0,2580.0,2370.0,2210.0,2180.0,2100.0,2010.0,1910.0,1720.0,1620.0,1570.0,1430.0,
TTO,TRINIDAD AND TOBAGO,26220.0,25500.0,24990.0,27220.0,26920.0,28350.0,27010.0,25080.0,21580.0,20210.0,17760.0,15410.0,13990.0,12960.0,12210.0,11580.0,10530.0,9850.0,9350.0,8880.0,8560.0,8440.0,8430.0,8030.0,6790.0,6790.0,6950.0,7180.0,7380.0,7620.0,8120.0,8810.0,7940.0,6890.0
TUN,TUNISIA,10610.0,10310.0,9720.0,9680.0,9390.0,8990.0,8540.0,7980.0,7360.0,7010.0,6540.0,6120.0,5980.0,5650.0,5360.0,5050.0,4810.0,4500.0,4210.0,4070.0,3930.0,3860.0,3590.0,3440.0,2810.0,2690.0,2650.0,2490.0,2560.0,2450.0,2280.0,2140.0,2080.0,1860.0
TUR,TURKEY,18570.0,18060.0,17730.0,16030.0,14460.0,15000.0,13890.0,12890.0,11390.0,10150.0,8770.0,8630.0,8510.0,9180.0,8190.0,8620.0,6190.0,5740.0,5320.0,4900.0,5210.0,4780.0,4480.0,4370.0,3890.0,3780.0,3660.0,3310.0,3090.0,2930.0,2710.0,2550.0,2380.0,2130.0
TUV,TUVALU,5260.0,5160.0,5120.0,5050.0,5620.0,5430.0,5420.0,4620.0,4570.0,4590.0,4130.0,5890.0,4750.0,,,,,,,,,,,,,,,,,,,,,
TZA,"TANZANIA, UNITED REPUBLIC OF",2430.0,2270.0,2210.0,2060.0,1980.0,1910.0,1840.0,1710.0,1590.0,1490.0,1380.0,1300.0,1220.0,1160.0,1110.0,1070.0,1040.0,1020.0,970.0,930.0,920.0,920.0,930.0,900.0,550.0,530.0,,,,,,,,
UGA,UGANDA,1630.0,1620.0,1580.0,1460.0,1420.0,1350.0,1260.0,1170.0,1050.0,990.0,940.0,900.0,830.0,810.0,810.0,760.0,740.0,710.0,660.0,590.0,560.0,520.0,510.0,490.0,380.0,360.0,330.0,320.0,320.0,330.0,330.0,310.0,,
UKR,UKRAINE,8970.0,8670.0,8170.0,7580.0,7120.0,8360.0,7920.0,7100.0,6400.0,5990.0,5170.0,4580.0,4230.0,3700.0,3390.0,3350.0,3370.0,3380.0,3650.0,4080.0,5060.0,5910.0,6550.0,6950.0,6100.0,5600.0,5300.0,,,,,,,
URY,URUGUAY,18940.0,17990.0,17040.0,15540.0,14270.0,13950.0,12910.0,11830.0,10970.0,9740.0,9050.0,9220.0,9760.0,9950.0,9960.0,10000.0,9530.0,8640.0,8080.0,8070.0,7430.0,7110.0,6450.0,6000.0,4880.0,4700.0,4490.0,4030.0,3550.0,3420.0,3420.0,3830.0,4090.0,3590.0
USA,UNITED STATES,53750.0,52220.0,50600.0,49040.0,47490.0,48970.0,48480.0,46660.0,44620.0,42230.0,39910.0,38330.0,37460.0,36580.0,34720.0,33020.0,31660.0,30190.0,28890.0,27870.0,26590.0,25610.0,24530.0,24090.0,21920.0,20830.0,19330.0,18220.0,17520.0,16560.0,14950.0,14070.0,13510.0,12130.0
UZB,UZBEKISTAN,5290.0,4910.0,4590.0,4220.0,3950.0,3810.0,3420.0,2930.0,2700.0,2470.0,2240.0,2130.0,2030.0,1940.0,1860.0,1780.0,1710.0,1640.0,1620.0,1630.0,1710.0,1750.0,,,,,,,,,,,,
VCT,SAINT VINCENT AND THE GRENADINES,10440.0,10110.0,9690.0,9550.0,9760.0,9760.0,9440.0,8820.0,7860.0,7420.0,7000.0,6460.0,5990.0,5700.0,5560.0,5350.0,5060.0,4380.0,4210.0,4060.0,4160.0,4080.0,3640.0,3500.0,3470.0,3240.0,2800.0,2520.0,2460.0,2290.0,2060.0,1900.0,1740.0,1520.0
VEN,VENEZUELA,17900.0,17490.0,16580.0,15940.0,16330.0,17230.0,16490.0,14760.0,13140.0,11530.0,9710.0,10490.0,11700.0,11330.0,10850.0,11450.0,11500.0,10900.0,10940.0,10450.0,10750.0,10710.0,10290.0,9250.0,6060.0,6730.0,6280.0,6100.0,5690.0,5670.0,5590.0,5780.0,5880.0,5540.0
VNM,VIET NAM,5070.0,4800.0,4510.0,4230.0,3950.0,3810.0,3580.0,3310.0,3050.0,2780.0,2550.0,2370.0,2220.0,2070.0,1920.0,1830.0,1740.0,1610.0,1470.0,1320.0,1190.0,1100.0,990.0,910.0,610.0,,,,,,,,,
VUT,VANUATU,2870.0,2820.0,2820.0,2800.0,2760.0,2810.0,2530.0,2420.0,2170.0,2080.0,2000.0,1940.0,2130.0,2130.0,2070.0,2040.0,1810.0,1750.0,1770.0,1650.0,1680.0,1550.0,1560.0,1690.0,2230.0,2030.0,1890.0,2220.0,2190.0,1940.0,1740.0,1430.0,1230.0,1130.0
WSM,SAMOA,5560.0,5530.0,5450.0,5140.0,4970.0,5150.0,5020.0,4640.0,4510.0,4390.0,4020.0,3950.0,3760.0,3440.0,3160.0,3070.0,2970.0,2320.0,2060.0,1890.0,2840.0,2660.0,2730.0,2750.0,2660.0,2330.0,1960.0,1870.0,1720.0,1570.0,1600.0,1540.0,,
YEM,YEMEN,3820.0,3690.0,3490.0,4200.0,4180.0,3990.0,3900.0,3710.0,3460.0,3250.0,3160.0,3110.0,3060.0,2930.0,2740.0,2780.0,2580.0,2490.0,2540.0,2520.0,2430.0,2390.0,2250.0,2210.0,,,,,,,,,,
ZAF,SOUTH AFRICA,12530.0,12260.0,11980.0,11590.0,11260.0,11410.0,10980.0,10440.0,9720.0,9070.0,8490.0,8200.0,7850.0,7690.0,7390.0,7290.0,7360.0,7220.0,6970.0,6770.0,6550.0,6440.0,6540.0,6450.0,5480.0,5280.0,5000.0,4840.0,4860.0,4920.0,4630.0,4650.0,4500.0,4010.0
ZMB,ZAMBIA,3810.0,3690.0,3380.0,3150.0,3040.0,2690.0,2430.0,2290.0,2160.0,2020.0,1960.0,1830.0,1760.0,1670.0,1600.0,1530.0,1570.0,1530.0,1440.0,1400.0,1520.0,1390.0,1390.0,1420.0,810.0,800.0,710.0,670.0,720.0,720.0,740.0,760.0,790.0,670.0
ZWE,ZIMBABWE,1690.0,1640.0,1490.0,1420.0,1380.0,1110.0,1380.0,1410.0,1430.0,1470.0,1540.0,1820.0,1960.0,1890.0,1930.0,1920.0,1900.0,1870.0,1680.0,1680.0,1540.0,1520.0,1680.0,1590.0,,,,,,,,,,
