Country code,Country name,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1957,1956,1955,1954,1953,1952,1951,1950
NER,NIGER,63.734,,,,,81.836,,,,,102.927,,,,,129.73,,,,,138.996,,,,,132.833,,,,,138.748,,,,,150.726,,,,,155.63,,,,,158.502,,,,,160.234,,,,,161.915
NGA,NIGERIA,89.933,,,,,104.034,,,,,118.613,,,,,125.993,,,,,126.019,,,,,125.327,,,,,134.232,,,,,147.301,,,,,159.634,,,,,172.909,,,,,186.612,,,,,200.683
NIC,NICARAGUA,21.504,,,,,26.449,,,,,33.587,,,,,48.017,,,,,65.018,,,,,79.832,,,,,90.193,,,,,97.923,,,,,113.836,,,,,131.394,,,,,150.775,,,,,172.407
NLD,NETHERLANDS,4.107,,,,,4.856,,,,,5.283,,,,,6.175,,,,,7.345,,,,,8.29,,,,,9.25,,,,,10.969,,,,,13.265,,,,,15.654,,,,,18.258,,,,,23.005
NOR,NORWAY,3.026,,,,,3.52,,,,,4.006,,,,,5.909,,,,,8.471,,,,,7.469,,,,,9.027,,,,,11.311,,,,,13.921,,,,,16.824,,,,,18.901,,,,,22.303
NPL,NEPAL,44.715,,,,,55.178,,,,,68.242,,,,,84.554,,,,,104.301,,,,,124.383,,,,,143.019,,,,,159.224,,,,,172.533,,,,,186.371,,,,,201.139,,,,,216.865
NZL,NEW ZEALAND,5.011,,,,,5.494,,,,,6.24,,,,,7.54,,,,,10.719,,,,,12.013,,,,,13.958,,,,,16.101,,,,,18.118,,,,,20.997,,,,,24.118,,,,,26.809
OMN,OMAN,9.771,,,,,14.641,,,,,21.705,,,,,30.87,,,,,42.116,,,,,59.44,,,,,82.638,,,,,108.964,,,,,130.705,,,,,153.803,,,,,180.451,,,,,211.0
PAK,PAKISTAN,71.358,,,,,76.638,,,,,82.488,,,,,88.87,,,,,95.71,,,,,102.511,,,,,109.688,,,,,118.362,,,,,128.275,,,,,140.618,,,,,163.855,,,,,198.401
PAN,PANAMA,17.069,,,,,20.23,,,,,23.545,,,,,25.916,,,,,29.259,,,,,34.369,,,,,38.679,,,,,47.962,,,,,58.24,,,,,68.346,,,,,80.229,,,,,91.739
PER,PERU,21.005,,,,,27.405,,,,,40.64,,,,,55.473,,,,,68.042,,,,,81.663,,,,,99.091,,,,,110.315,,,,,126.327,,,,,136.144,,,,,148.281,,,,,158.701
PHL,PHILIPPINES,22.98,,,,,26.329,,,,,30.16,,,,,34.54,,,,,39.547,,,,,54.522,,,,,62.365,,,,,59.271,,,,,67.801,,,,,77.377,,,,,86.549,,,,,96.774
PNG,PAPUA NEW GUINEA,50.073,,,,,56.191,,,,,61.716,,,,,66.749,,,,,72.973,,,,,74.469,,,,,87.288,,,,,99.283,,,,,113.808,,,,,132.661,,,,,145.656,,,,,158.075
POL,POLAND,6.084,,,,,7.216,,,,,10.11,,,,,16.355,,,,,16.969,,,,,19.779,,,,,23.19,,,,,27.839,,,,,36.088,,,,,49.547,,,,,59.21,,,,,78.949
PRI,PUERTO RICO,7.015,,,,,8.012,,,,,10.945,,,,,11.606,,,,,13.809,,,,,17.203,,,,,19.715,,,,,25.306,,,,,33.287,,,,,44.803,,,,,51.433,,,,,63.416
PRK,"KOREA, D.P.R.O.",27.29,,,,,28.494,,,,,57.805,,,,,42.11,,,,,27.39,,,,,31.12,,,,,36.322,,,,,45.279,,,,,58.15,,,,,79.694,,,,,83.096,,,,,122.821
PRT,PORTUGAL,3.381,,,,,4.747,,,,,6.495,,,,,9.543,,,,,14.493,,,,,20.338,,,,,31.477,,,,,47.16,,,,,61.211,,,,,78.883,,,,,88.608,,,,,92.859
PRY,PARAGUAY,32.043,,,,,35.547,,,,,39.21,,,,,42.941,,,,,46.716,,,,,48.899,,,,,51.043,,,,,53.098,,,,,58.559,,,,,62.281,,,,,69.725,,,,,73.447
PSE,STATE OF PALESTINE,22.194,,,,,24.593,,,,,27.636,,,,,32.929,,,,,40.04,,,,,53.015,,,,,70.559,,,,,89.781,,,,,109.16,,,,,129.915,,,,,147.096,,,,,158.321
PYF,FRENCH POLYNESIA,8.773,,,,,9.4,,,,,10.18,,,,,18.056,,,,,19.667,,,,,34.75,,,,,58.613,,,,,71.348,,,,,79.472,,,,,89.047,,,,,99.86,,,,,129.632
QAT,QATAR,7.51,,,,,9.41,,,,,11.78,,,,,14.721,,,,,18.411,,,,,23.172,,,,,29.154,,,,,36.647,,,,,50.758,,,,,68.737,,,,,87.155,,,,,106.018
REU,REUNION,5.634,,,,,7.62,,,,,10.301,,,,,13.912,,,,,18.772,,,,,25.296,,,,,34.038,,,,,45.721,,,,,61.31,,,,,82.107,,,,,109.592,,,,,141.953
ROU,ROMANIA,11.966,,,,,16.945,,,,,20.285,,,,,22.989,,,,,25.552,,,,,25.68,,,,,30.856,,,,,39.278,,,,,51.033,,,,,53.979,,,,,80.426,,,,,90.941
RUS,RUSSIA,10.682,,,,,16.172,,,,,20.969,,,,,21.951,,,,,23.652,,,,,25.931,,,,,28.801,,,,,26.411,,,,,31.253,,,,,39.684,,,,,59.432,,,,,100.513
RWA,RWANDA,60.307,,,,,90.006,,,,,120.965,,,,,288.713,,,,,117.813,,,,,108.938,,,,,128.267,,,,,135.167,,,,,137.177,,,,,143.234,,,,,151.8,,,,,160.543
SAU,SAUDI ARABIA,13.981,,,,,18.042,,,,,23.162,,,,,30.404,,,,,41.148,,,,,56.201,,,,,76.948,,,,,105.276,,,,,137.486,,,,,160.618,,,,,180.955,,,,,201.933
SDN,SUDAN,59.662,,,,,66.831,,,,,73.83,,,,,79.955,,,,,84.119,,,,,87.025,,,,,89.089,,,,,93.353,,,,,102.168,,,,,111.308,,,,,121.586,,,,,134.726
SEN,SENEGAL,54.132,,,,,61.154,,,,,68.266,,,,,71.606,,,,,75.288,,,,,84.98,,,,,97.387,,,,,108.112,,,,,112.887,,,,,117.582,,,,,122.957,,,,,127.802
SGP,SINGAPORE,2.161,,,,,2.505,,,,,4.084,,,,,4.642,,,,,5.475,,,,,8.76,,,,,12.854,,,,,19.351,,,,,23.79,,,,,28.619,,,,,43.199,,,,,60.989
SLB,SOLOMON ISLANDS,42.857,,,,,51.374,,,,,65.125,,,,,77.892,,,,,89.842,,,,,75.709,,,,,79.129,,,,,91.326,,,,,104.102,,,,,117.527,,,,,131.622,,,,,146.155
SLE,SIERRA LEONE,127.177,,,,,139.563,,,,,148.922,,,,,160.577,,,,,151.591,,,,,151.335,,,,,162.107,,,,,181.107,,,,,210.627,,,,,221.473,,,,,229.392,,,,,236.896
SLV,EL SALVADOR,20.604,,,,,22.934,,,,,27.419,,,,,37.795,,,,,56.457,,,,,76.836,,,,,90.754,,,,,99.991,,,,,108.571,,,,,118.842,,,,,131.844,,,,,147.087
SOM,SOMALIA,89.784,,,,,97.017,,,,,105.168,,,,,129.603,,,,,123.283,,,,,127.817,,,,,136.829,,,,,147.53,,,,,160.687,,,,,173.244,,,,,186.226,,,,,200.174
SRB,SERBIA,12.446,,,,,14.144,,,,,16.11,,,,,17.159,,,,,22.37,,,,,34.79,,,,,40.191,,,,,50.832,,,,,68.62,,,,,87.997,,,,,103.362,,,,,117.612
SSD,SOUTH SUDAN,89.66,,,,,101.405,,,,,113.915,,,,,129.95,,,,,149.895,,,,,163.864,,,,,169.054,,,,,181.323,,,,,193.95,,,,,209.575,,,,,226.182,,,,,248.588
STP,SAO TOME AND PRINCIPE,46.052,,,,,51.858,,,,,54.645,,,,,57.529,,,,,60.539,,,,,63.631,,,,,64.934,,,,,76.064,,,,,88.133,,,,,99.005,,,,,112.384,,,,,124.52
SUR,SURINAME,22.16,,,,,24.172,,,,,28.689,,,,,34.65,,,,,40.236,,,,,41.492,,,,,40.123,,,,,44.27,,,,,48.867,,,,,56.203,,,,,67.594,,,,,77.537
SVK,SLOVAKIA (SLOVAK REPUBLIC),6.252,,,,,7.268,,,,,9.027,,,,,11.586,,,,,13.876,,,,,17.937,,,,,22.186,,,,,24.62,,,,,25.305,,,,,26.549,,,,,36.736,,,,,73.9
SVN,SLOVENIA,2.89,,,,,4.03,,,,,4.912,,,,,7.335,,,,,10.236,,,,,13.371,,,,,13.731,,,,,15.53,,,,,16.567,,,,,16.591,,,,,18.698,,,,,22.769
SWE,SWEDEN,2.49,,,,,3.329,,,,,3.644,,,,,5.337,,,,,6.168,,,,,6.776,,,,,7.916,,,,,10.533,,,,,12.529,,,,,15.63,,,,,16.966,,,,,19.71
SWZ,SWAZILAND,75.889,,,,,86.659,,,,,80.197,,,,,69.305,,,,,77.364,,,,,90.472,,,,,107.868,,,,,124.192,,,,,140.716,,,,,150.602,,,,,160.553,,,,,174.031
SYC,SEYCHELLES,10.183,,,,,10.581,,,,,11.053,,,,,11.522,,,,,12.37,,,,,18.371,,,,,28.134,,,,,43.325,,,,,64.254,,,,,72.331,,,,,77.428,,,,,85.06
SYR,SYRIAN ARAB REPUBLIC,14.942,,,,,17.773,,,,,21.275,,,,,26.276,,,,,33.48,,,,,42.934,,,,,55.371,,,,,71.068,,,,,90.302,,,,,107.76,,,,,123.712,,,,,141.291
TCD,CHAD,105.297,,,,,110.227,,,,,114.435,,,,,119.82,,,,,123.707,,,,,130.195,,,,,137.788,,,,,146.309,,,,,159.723,,,,,168.82,,,,,177.63,,,,,186.466
TGO,TOGO,74.702,,,,,77.37,,,,,80.25,,,,,83.462,,,,,87.191,,,,,92.31,,,,,100.707,,,,,112.919,,,,,128.107,,,,,145.035,,,,,164.282,,,,,186.359
THA,THAILAND,11.801,,,,,14.301,,,,,17.102,,,,,22.907,,,,,32.913,,,,,43.123,,,,,53.651,,,,,62.235,,,,,75.933,,,,,87.333,,,,,103.781,,,,,119.71
TJK,TAJIKISTAN,56.006,,,,,63.056,,,,,79.651,,,,,88.193,,,,,98.036,,,,,106.938,,,,,115.796,,,,,124.675,,,,,133.547,,,,,142.417,,,,,151.29,,,,,160.168
TKM,TURKMENISTAN,50.485,,,,,51.754,,,,,61.272,,,,,75.507,,,,,81.025,,,,,90.904,,,,,100.771,,,,,110.683,,,,,120.539,,,,,130.416,,,,,140.295,,,,,150.169
TLS,EAST TIMOR,50.982,,,,,63.992,,,,,84.757,,,,,118.773,,,,,141.459,,,,,183.645,,,,,253.796,,,,,183.363,,,,,201.22,,,,,220.827,,,,,241.819,,,,,264.605
TON,TONGA,22.033,,,,,23.476,,,,,24.959,,,,,26.379,,,,,27.794,,,,,30.59,,,,,33.882,,,,,37.295,,,,,42.019,,,,,47.216,,,,,52.963,,,,,58.928
TTO,TRINIDAD AND TOBAGO,26.575,,,,,28.939,,,,,28.8,,,,,28.178,,,,,29.09,,,,,31.736,,,,,37.621,,,,,43.437,,,,,48.434,,,,,50.716,,,,,66.549,,,,,82.592
TUN,TUNISIA,18.699,,,,,22.998,,,,,28.64,,,,,35.194,,,,,48.788,,,,,65.842,,,,,97.277,,,,,139.949,,,,,173.309,,,,,195.456,,,,,218.029,,,,,232.378
TUR,TURKEY,16.389,,,,,24.722,,,,,37.016,,,,,56.189,,,,,73.21,,,,,94.716,,,,,120.41,,,,,145.425,,,,,160.015,,,,,179.032,,,,,201.77,,,,,217.771
TZA,"TANZANIA, UNITED REPUBLIC OF",60.561,,,,,76.734,,,,,92.373,,,,,102.21,,,,,101.57,,,,,104.315,,,,,108.555,,,,,118.716,,,,,128.161,,,,,136.241,,,,,143.249,,,,,153.38
UGA,UGANDA,66.752,,,,,79.349,,,,,95.534,,,,,105.233,,,,,110.494,,,,,110.628,,,,,111.321,,,,,112.29,,,,,116.548,,,,,130.27,,,,,145.42,,,,,160.587
UKR,UKRAINE,12.632,,,,,14.812,,,,,16.637,,,,,17.073,,,,,17.76,,,,,19.967,,,,,22.951,,,,,21.012,,,,,23.457,,,,,30.999,,,,,46.473,,,,,78.778
URY,URUGUAY,13.076,,,,,14.365,,,,,15.586,,,,,20.066,,,,,22.567,,,,,33.505,,,,,42.463,,,,,46.335,,,,,47.122,,,,,47.917,,,,,53.037,,,,,57.418
USA,UNITED STATES,6.869,,,,,6.989,,,,,7.474,,,,,8.812,,,,,10.372,,,,,11.598,,,,,14.343,,,,,18.397,,,,,22.685,,,,,25.394,,,,,27.334,,,,,30.48
UZB,UZBEKISTAN,47.104,,,,,49.882,,,,,54.737,,,,,59.399,,,,,65.027,,,,,71.46,,,,,77.888,,,,,84.319,,,,,94.506,,,,,104.717,,,,,114.947,,,,,125.144
VCT,SAINT VINCENT AND THE GRENADINES,18.53,,,,,21.251,,,,,20.981,,,,,22.296,,,,,28.472,,,,,35.897,,,,,41.437,,,,,54.014,,,,,77.256,,,,,112.042,,,,,144.425,,,,,122.08
VEN,VENEZUELA,17.007,,,,,18.864,,,,,20.703,,,,,23.145,,,,,26.905,,,,,33.617,,,,,39.367,,,,,48.696,,,,,59.53,,,,,72.825,,,,,88.999,,,,,106.438
VIR,VIRGIN ISLANDS (U.S.),10.614,,,,,11.527,,,,,13.09,,,,,15.247,,,,,17.925,,,,,21.455,,,,,24.692,,,,,29.33,,,,,34.837,,,,,40.838,,,,,46.39,,,,,57.507
VNM,VIET NAM,15.802,,,,,19.552,,,,,26.994,,,,,32.864,,,,,37.131,,,,,41.164,,,,,45.623,,,,,54.233,,,,,56.817,,,,,66.721,,,,,81.471,,,,,103.624
VUT,VANUATU,28.661,,,,,34.582,,,,,42.428,,,,,51.58,,,,,61.326,,,,,70.926,,,,,85.133,,,,,100.122,,,,,115.991,,,,,132.752,,,,,150.585,,,,,169.887
WSM,SAMOA,22.406,,,,,25.676,,,,,29.938,,,,,36.098,,,,,43.765,,,,,51.625,,,,,59.922,,,,,68.625,,,,,77.72,,,,,87.201,,,,,97.1,,,,,107.434
YEM,YEMEN,61.313,,,,,67.963,,,,,75.364,,,,,83.996,,,,,95.359,,,,,116.972,,,,,147.316,,,,,180.064,,,,,212.89,,,,,251.318,,,,,297.253,,,,,350.209
ZAF,SOUTH AFRICA,51.911,,,,,57.158,,,,,53.352,,,,,48.281,,,,,52.109,,,,,60.723,,,,,70.627,,,,,77.173,,,,,83.612,,,,,90.997,,,,,98.544,,,,,110.475
ZMB,ZAMBIA,77.995,,,,,92.7,,,,,110.561,,,,,114.745,,,,,111.309,,,,,103.681,,,,,101.466,,,,,107.348,,,,,117.969,,,,,126.676,,,,,137.042,,,,,148.413
ZWE,ZIMBABWE,52.657,,,,,67.425,,,,,71.06,,,,,61.579,,,,,59.95,,,,,63.224,,,,,74.273,,,,,82.755,,,,,89.581,,,,,96.707,,,,,105.187,,,,,114.586
