Country code,Country name,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960
MNG,MONGOLIA,1333617.0,1281722.0,1231845.0,1183910.0,1137840.0,1093563.0,1051066.0,1010110.0,970804.0,933026.0,896768.0,861825.0,828288.0,796057.0,765122.0,741923.0,720745.0,700171.0,680212.0,660769.0,641907.0,623583.0,605807.0,588491.0,571692.0,555373.0,539135.0,522956.0,507283.0,492080.0,477353.0,463028.0,449152.0,435691.0,422651.0,409968.0,396566.0,382589.0,369124.0,356097.0,343546.0,331438.0,319773.0,308487.0,297615.0,287126.0,276941.0,267022.0,257471.0,248262.0,239394.0,230820.0,216063.0,196682.0,179063.0
MOZ,MOZAMBIQUE,1173989.0,1162166.0,1150462.0,1138877.0,1127408.0,1116054.0,1104815.0,1093689.0,1082689.0,1071801.0,1061036.0,1050351.0,1039787.0,1029330.0,1018992.0,1008730.0,998585.0,986511.0,953265.0,921052.0,889970.0,859937.0,830956.0,802877.0,775783.0,749603.0,724341.0,699864.0,676246.0,653425.0,631404.0,610068.0,589481.0,569588.0,550233.0,529821.0,510193.0,491292.0,473115.0,455564.0,438687.0,422435.0,406806.0,391715.0,371366.0,345624.0,321698.0,299369.0,278618.0,259305.0,241355.0,224602.0,209034.0,194544.0,181223.0
MYS,MALAYSIA,6629176.0,6414131.0,6206062.0,6004742.0,5809953.0,5621482.0,5439373.0,5262684.0,5091967.0,4926787.0,4767182.0,4612329.0,4462708.0,4317941.0,4176469.0,3902215.0,3646311.0,3407189.0,3184046.0,2974961.0,2779865.0,2597564.0,2427445.0,2265540.0,2097661.0,1942223.0,1798493.0,1665047.0,1541666.0,1427427.0,1321794.0,1223718.0,1133039.0,1049080.0,971445.0,899365.0,832722.0,771016.0,713959.0,660984.0,612004.0,566654.0,524721.0,485787.0,451201.0,439064.0,427269.0,415760.0,404576.0,393692.0,383116.0,372796.0,362768.0,353010.0,343527.0
NER,NIGER,1057564.0,1027594.0,998473.0,970101.0,942572.0,915825.0,889872.0,864586.0,840051.0,816213.0,793083.0,770547.0,748681.0,727436.0,695999.0,664500.0,634466.0,605790.0,578447.0,552268.0,527307.0,503474.0,480749.0,458991.0,438246.0,418439.0,399552.0,381257.0,363798.0,347138.0,331262.0,316072.0,301598.0,287786.0,274625.0,262032.0,250032.0,235027.0,215800.0,198099.0,181871.0,166973.0,153313.0,140737.0,129209.0,118624.0,108920.0,99986.0,91795.0,85264.0,79206.0,73563.0,68329.0,62704.0,57548.0
NGA,NIGERIA,2.7277591E7,2.6302579E7,2.5366174E7,2.4464294E7,2.3599164E7,2.2768005E7,2.1970458E7,2.1201912E7,2.0464291E7,1.9724368E7,1.9006184E7,1.8317913E7,1.7660742E7,1.7032094E7,1.6431274E7,1.5854375E7,1.5302574E7,1.4773817E7,1.4267623E7,1.3780851E7,1.3314524E7,1.2866988E7,1.2437916E7,1.1961842E7,1.1420718E7,1.0867956E7,1.0346474E7,9852332.0,9385896.0,8944849.0,8528237.0,8132962.0,7626739.0,7154497.0,6714399.0,6302447.0,5918324.0,5559523.0,5224712.0,4910906.0,4617920.0,4343891.0,4087855.0,3847570.0,3647916.0,3462805.0,3288534.0,3123715.0,2968410.0,2821797.0,2683505.0,2530300.0,2349012.0,2182740.0,2030345.0
NIC,NICARAGUA,,1399210.09880855,1369416.50235057,1340257.30553756,1311719.0,1281061.22457042,1251119.98918813,1221878.54672676,1193320.54147734,1165430.0,1135026.97352714,1105417.08265119,1076579.63653482,1048494.48411064,1021142.0,988846.594221969,957572.587264443,927287.675599244,897960.577353903,869561.0,840760.797907712,812914.469828353,785990.423079704,759958.111341599,734788.0,710451.434906904,686920.909651872,664169.72777145,642172.077003101,620903.0,600344.071375902,580465.876370695,561245.874983957,542662.273544819,524694.0,507311.389636557,490504.648528427,474254.698677985,458543.094123423,443352.0,426723.10978916,410717.922617089,395313.045131877,380485.961400641,366215.0,344197.090012395,323502.960755296,304053.022684398,285772.47141008,268591.0,252851.997920402,238035.276134863,224086.79049646,210955.663758653,198594.0
NLD,NETHERLANDS,1083573.0,1076791.0,1070051.0,1063354.0,1056698.0,1050084.0,1043521.0,1036981.0,1030491.0,1024041.0,1019035.0,1015413.0,1011808.0,1008217.0,1004643.0,1001173.0,997818.0,994475.0,991148.0,987823.0,980378.0,968971.0,957711.0,946552.0,935538.0,927500.0,922323.0,917160.0,912034.0,906936.0,908389.0,916349.0,924367.0,932455.0,940603.0,948408.0,955834.0,963318.0,970850.0,978461.0,975958.0,963589.0,951394.0,939320.0,927415.0,923841.0,928360.0,932914.0,937483.0,942075.0,938744.0,927656.0,916713.0,905900.0,895229.0
NPL,NEPAL,1141733.0,1096417.0,1052899.0,1011108.0,970976.0,932437.0,895478.0,859888.0,825758.0,792983.0,761551.0,731284.0,702259.0,674385.0,643854.0,614253.0,586051.0,559143.0,533506.0,508978.0,485610.0,463314.0,442071.0,421746.0,397973.0,375436.0,354203.0,334117.0,315196.0,297346.0,280529.0,264621.0,249635.0,235498.0,225143.0,215288.0,205878.0,196878.0,188284.0,180043.0,172173.0,164647.0,157460.0,150568.0,147247.0,144081.0,140987.0,137951.0,134985.0,132083.0,129247.0,126464.0,123745.0,121084.0,119177.0
NZL,NEW ZEALAND,1328793.0,1313685.0,1298749.0,1283942.0,1269324.0,1254873.0,1240606.0,1226462.0,1212498.0,1188943.0,1161455.0,1134529.0,1108263.0,1082605.0,1062905.0,1046000.0,1029386.0,1013037.0,996969.0,975594.0,952156.0,929282.0,906987.0,885168.0,869681.0,857192.0,844899.0,832749.0,820790.0,811678.0,803961.0,796296.0,788715.0,781206.0,773779.0,766402.0,759105.0,751878.0,744730.0,728654.0,709682.0,691204.0,673232.0,655680.0,634880.0,613383.0,592643.0,572549.0,553163.0,532019.0,510827.0,490424.0,470862.0,452080.0,440164.0
PAK,PAKISTAN,4.0234014E7,3.8899005E7,3.7609115E7,3.6362783E7,3.5158504E7,3.3994825E7,3.2870342E7,3.1783707E7,3.0733618E7,2.9718815E7,2.8738088E7,2.7790267E7,2.6874222E7,2.5988869E7,2.5133155E7,2.4306068E7,2.350663E7,2.2733898E7,2.1987972E7,2.1264941E7,2.0566992E7,1.9892295E7,1.9240944E7,1.8609527E7,1.7999961E7,1.7410647E7,1.6841678E7,1.6290072E7,1.5757508E7,1.5242596E7,1.4745418E7,1.4263373E7,1.379793E7,1.3347883E7,1.2817277E7,1.2262675E7,1.1735583E7,1.1233742E7,1.0756409E7,1.0300367E7,9866329.0,9452516.0,9050392.0,8636684.0,8243027.0,7867897.0,7510888.0,7169706.0,6844989.0,6535492.0,6240876.0,5959261.0,5691174.0,5435593.0,5174229.0
PAN,PANAMA,1637866.0,1603358.0,1569576.0,1536506.0,1504133.0,1472442.0,1441462.0,1411051.0,1381322.0,1352219.0,1323768.0,1295840.0,1268538.0,1241812.0,1215684.0,1174681.0,1133004.0,1092806.0,1054086.0,1016637.0,980567.0,945777.0,912266.0,879855.0,848639.0,821144.0,794969.0,769559.0,744995.0,721215.0,698225.0,675908.0,654333.0,633447.0,613255.0,595041.0,577610.0,560690.0,544287.0,528321.0,512844.0,497821.0,483258.0,469082.0,455341.0,435229.0,414968.0,395598.0,377157.0,359575.0,342836.0,326833.0,311597.0,297071.0,282895.0
PER,PERU,9722071.0,9524365.0,9330681.0,9140935.0,8955047.0,8772940.0,8594536.0,8419760.0,8248771.0,8081255.0,7917365.0,7756360.0,7598844.0,7444526.0,7293549.0,7145230.0,7000124.0,6857966.0,6718884.0,6582251.0,6448579.0,6316612.0,6152576.0,5992365.0,5836537.0,5684762.0,5537135.0,5392950.0,5252710.0,5116117.0,4983256.0,4853494.0,4727282.0,4602931.0,4437754.0,4278073.0,4124346.0,3976143.0,3833458.0,3695522.0,3562728.0,3434706.0,3311451.0,3143367.0,2980371.0,2825827.0,2679493.0,2540364.0,2408636.0,2283738.0,2165476.0,2053037.0,1946579.0,1845658.0,1755920.0
PHL,PHILIPPINES,1.4361406E7,1.4100486E7,1.384435E7,1.359291E7,1.3346079E7,1.3103771E7,1.2866228E7,1.2632392E7,1.2403158E7,1.2178121E7,1.1957505E7,1.174033E7,1.1527425E7,1.1318415E7,1.1113508E7,1.0965844E7,1.0831284E7,1.0698668E7,1.0568138E7,1.0402681E7,1.0066567E7,9741313.0,9426996.0,9121997.0,8827267.0,8565800.0,8317058.0,8074894.0,7840110.0,7612164.0,7391155.0,7175989.0,6967380.0,6764845.0,6568472.0,6341786.0,6116464.0,5899207.0,5690005.0,5487730.0,5154323.0,4815751.0,4500143.0,4204723.0,3929339.0,3744166.0,3580554.0,3423702.0,3273955.0,3130787.0,2994093.0,2863042.0,2737920.0,2618291.0,2504066.0
POL,POLAND,1718208.0,1714314.0,1710428.0,1706551.0,1702689.0,1698836.0,1694997.0,1691156.0,1687328.0,1683510.0,1679705.0,1675899.0,1672106.0,1669090.0,1666183.0,1663274.0,1660373.0,1657478.0,1654592.0,1651702.0,1648822.0,1645947.0,1641262.0,1634765.0,1628303.0,1621867.0,1615465.0,1609071.0,1602710.0,1596375.0,1590074.0,1583780.0,1577520.0,1571284.0,1565082.0,1558887.0,1540805.0,1507803.0,1475552.0,1443904.0,1412978.0,1382714.0,1353138.0,1324116.0,1300052.0,1281850.0,1263928.0,1246208.0,1228760.0,1211556.0,1194617.0,1177868.0,1161377.0,1145117.0,1119181.0
PRI,PUERTO RICO,2466219.0,2469199.0,2472182.0,2475169.0,2478159.0,2481153.0,2484146.0,2487151.0,2490155.0,2493163.0,2496171.0,2499190.0,2502209.0,2505232.0,2508254.0,2494445.0,2475231.0,2456165.0,2437271.0,2418472.0,2399843.0,2381357.0,2363039.0,2344812.0,2326750.0,2215137.0,2080242.0,1953223.0,1834118.0,1722277.0,1617395.0,1518638.0,1426034.0,1339076.0,1257531.0,1209488.0,1172608.0,1136853.0,1102236.0,1068581.0,1035998.0,1004408.0,973823.0,944089.0,915302.0,879303.0,842205.0,806576.0,772500.0,739864.0,708648.0,678669.0,649997.0,622536.0,596271.0
PRK,"KOREA, D.P.R.O.",2856046.0,2850342.0,2844650.0,2838969.0,2833299.0,2827641.0,2821994.0,2816343.0,2810710.0,2805090.0,2799488.0,2793882.0,2788295.0,2782719.0,2777161.0,2771600.0,2766057.0,2760526.0,2755013.0,2749496.0,2743998.0,2709341.0,2646867.0,2585668.0,2525965.0,2467640.0,2410740.0,2355000.0,2273761.0,2195325.0,2119697.0,2046476.0,1975881.0,1907720.0,1842000.0,1730413.0,1625725.0,1527371.0,1435090.0,1348153.0,1266592.0,1189965.0,1118070.0,1050338.0,986793.0,927094.0,871081.0,827287.0,797731.0,769231.0,741786.0,715249.0,689696.0,665055.0,645814.0
PRT,PORTUGAL,4164951.0,4147823.0,4130774.0,4113802.0,4096908.0,4080090.0,4063373.0,4046685.0,4030097.0,4013584.0,3997170.0,3980785.0,3964497.0,3948283.0,3926382.0,3902026.0,3877858.0,3853844.0,3830016.0,3806273.0,3782714.0,3759306.0,3736077.0,3712933.0,3701080.0,3692239.0,3683437.0,3674639.0,3665879.0,3657147.0,3648453.0,3639763.0,3631112.0,3622487.0,3552640.0,3459317.0,3368679.0,3280523.0,3194895.0,3111377.0,3030253.0,2951342.0,2874687.0,2799913.0,2740960.0,2699281.0,2658341.0,2617960.0,2578294.0,2539277.0,2500949.0,2463142.0,2426004.0,2389470.0,2354117.0
PRY,PARAGUAY,2307329.0,2237256.0,2169310.0,2103428.0,2039633.0,1977773.0,1917870.0,1859624.0,1803223.0,1748533.0,1695574.0,1644079.0,1594216.0,1545865.0,1499043.0,1453517.0,1409433.0,1366687.0,1325292.0,1285043.0,1246069.0,1208277.0,1170851.0,1130042.0,1090709.0,1052744.0,1016151.0,980734.0,946598.0,913649.0,881891.0,851153.0,821593.0,795316.0,769913.0,745255.0,721419.0,698346.0,676040.0,654389.0,633459.0,613199.0,593567.0,572531.0,552268.0,532722.0,513893.0,495680.0,478137.0,461214.0,444913.0,429145.0,413549.0,397550.0,382191.0
ROU,ROMANIA,1871518.0,1875925.0,1880343.0,1884771.0,1889202.0,1893644.0,1898091.0,1902560.0,1907034.0,1911518.0,1916006.0,1920517.0,1925033.0,1935882.0,1949348.0,1962944.0,1976617.0,1990384.0,2004229.0,2018208.0,2032266.0,2046421.0,2060655.0,2057915.0,2039540.0,2021329.0,2003305.0,1985393.0,1967665.0,1950096.0,1932707.0,1915426.0,1898323.0,1881373.0,1864597.0,1847925.0,1831425.0,1815072.0,1770651.0,1701803.0,1635722.0,1572206.0,1511239.0,1452478.0,1396077.0,1341867.0,1289832.0,1239680.0,1191543.0,1154449.0,1122310.0,1090981.0,1060568.0,1031002.0,1002300.0
RUS,RUSSIA,2.8986915E7,2.8777901E7,2.8571185E7,2.8366738E7,2.8164535E7,2.7964546E7,2.7767028E7,2.7571131E7,2.7377651E7,2.718629E7,2.6997283E7,2.6809833E7,2.6640187E7,2.6514449E7,2.6391889E7,2.6271966E7,2.6162462E7,2.6039202E7,2.5903206E7,2.5818916E7,2.5784327E7,2.5806749E7,2.5884777E7,2.5910114E7,2.588314E7,2.5856651E7,2.5716507E7,2.547781E7,2.5241754E7,2.5007986E7,2.4776802E7,2.4547226E7,2.4320188E7,2.4095347E7,2.3872989E7,2.3652176E7,2.3345639E7,2.2970106E7,2.2601309E7,2.223763E7,2.1880475E7,2.1529235E7,2.1184284E7,2.0844102E7,2.0510012E7,2.0143139E7,1.9752261E7,1.9368602E7,1.8993572E7,1.8626452E7,1.8267551E7,1.7915221E7,1.7570767E7,1.723352E7,1.6903777E7
RWA,RWANDA,1222571.0,1175340.0,1129934.0,1086163.0,1044145.0,1003752.0,964974.0,927594.0,891710.0,857214.0,824098.0,792174.0,752696.0,659599.0,578122.0,506526.0,443877.0,388976.0,347360.0,319946.0,294729.0,271500.0,250130.0,231201.0,219142.0,207712.0,196892.0,186609.0,176875.0,167650.0,158917.0,150617.0,142761.0,135315.0,128266.0,121567.0,114813.0,105700.0,97321.0,89586.0,82475.0,75929.0,69910.0,64353.0,59386.0,56217.0,53220.0,50377.0,47688.0,45143.0,42737.0,40453.0,38295.0,36251.0,34319.0
SAU,SAUDI ARABIA,1.4226609E7,1.3700488E7,1.3194101E7,1.2706695E7,1.2237551E7,1.1785975E7,1.1351889E7,1.0932888E7,1.0530119E7,1.0142402E7,9784748.0,9494713.0,9213793.0,8941321.0,8677397.0,8420694.0,8172046.0,7930858.0,7697225.0,7469970.0,7249834.0,7036293.0,6761550.0,6295171.0,5861986.0,5459032.0,5084671.0,4735425.0,4410951.0,4109039.0,3828473.0,3566659.0,3323345.0,3096885.0,2886378.0,2689884.0,2507220.0,2337161.0,2179032.0,2031386.0,1880944.0,1694133.0,1526553.0,1375577.0,1240098.0,1118319.0,1008969.0,910354.0,821769.0,742060.0,670408.0,605719.0,569886.0,558064.0,546611.0
SDN,SUDAN,4999787.0,4874477.0,4752308.0,4633200.0,4517078.0,4403866.0,4293492.0,4185884.0,4081116.0,3978970.0,3879516.0,3782284.0,3687617.0,3595320.0,3505456.0,3417598.0,3332060.0,3248662.0,3167462.0,3088076.0,3010784.0,2935428.0,2749447.0,2547177.0,2360035.0,2186642.0,2026202.0,1877138.0,1739224.0,1611443.0,1493207.0,1383355.0,1298273.0,1229382.0,1164234.0,1102372.0,1043876.0,988484.0,936102.0,886362.0,839329.0,794791.0,747293.0,700884.0,657414.0,616641.0,578448.0,542524.0,508877.0,477316.0,447752.0,419945.0,393900.0,369470.0,346586.0
SEN,SENEGAL,3392848.0,3270447.0,3152463.0,3038734.0,2929109.0,2823438.0,2721579.0,2623396.0,2528754.0,2437526.0,2349590.0,2264826.0,2183120.0,2104363.0,2028549.0,1955268.0,1884730.0,1816737.0,1751286.0,1688021.0,1627125.0,1568425.0,1511919.0,1457302.0,1404728.0,1354052.0,1305269.0,1255814.0,1208063.0,1162128.0,1117999.0,1075431.0,1034539.0,995202.0,957411.0,920958.0,885939.0,852253.0,819890.0,781974.0,744200.0,708251.0,674084.0,641478.0,610490.0,581000.0,551805.0,524002.0,497635.0,472595.0,448847.0,426232.0,404785.0,384417.0,359097.0
SGP,SINGAPORE,5517102.0,5411737.0,5303264.0,5192183.0,5078969.0,4964312.0,4848676.0,4732065.0,4614310.0,4495537.0,4375413.0,4254766.0,4136239.0,4023284.0,3918189.0,3822625.0,3735537.0,3653156.0,3570085.0,3482640.0,3389124.0,3291284.0,3193046.0,3100095.0,3016404.0,2943637.0,2880192.0,2822832.0,2766759.0,2708638.0,2646985.0,2583244.0,2520497.0,2463248.0,2414527.0,2375420.0,2344226.0,2317798.0,2291623.0,2262395.0,2228898.0,2191926.0,2152605.0,2112875.0,2074073.0,2036272.0,1998639.0,1960549.0,1921101.0,1879573.0,1836089.0,1790684.0,1742474.0,1690355.0,1633720.0
SLV,EL SALVADOR,1096531.0,1093995.0,1091465.0,1088941.0,1086428.0,1083919.0,1081421.0,1078921.0,1076430.0,1073945.0,1071469.0,1068992.0,1066524.0,1064062.0,1061609.0,1059155.0,1056710.0,1054270.0,1051840.0,1049408.0,1046986.0,1044569.0,1034642.0,1001587.0,969631.0,938695.0,908787.0,879752.0,851684.0,824511.0,798240.0,772738.0,748084.0,724216.0,701141.0,678741.0,657085.0,636121.0,615853.0,596178.0,577156.0,558742.0,540940.0,523658.0,499507.0,476412.0,454415.0,433376.0,413339.0,394228.0,376025.0,358616.0,342035.0,326221.0,311194.0
SOM,SOMALIA,2013926.0,1847296.0,1694454.0,1554257.0,1425660.0,1307703.0,1199648.0,1100260.0,1470995.0,1415108.0,1361416.0,1309622.0,1259866.0,1212000.0,1200865.0,1189802.0,1178855.0,1168010.0,1157279.0,1146617.0,1136068.0,1125616.0,1115275.0,1105000.0,1035248.0,969899.0,908756.0,851315.0,797577.0,747230.0,700125.0,648176.0,600127.0,574977.0,550966.0,527895.0,505820.0,484668.0,464428.0,444981.0,407863.0,363185.0,323453.0,287975.0,256430.0,228340.0,203359.0,181054.0,161221.0,143560.0,127855.0,116398.0,108361.0,100879.0,93923.0
SRB,SERBIA,1180795.0,1175675.0,1170577.0,1165501.0,1160454.0,1155428.0,1150432.0,1145443.0,1140482.0,1135543.0,1130632.0,1125729.0,1120854.0,1120558.0,1121778.0,1123003.0,1124227.0,1125453.0,1126678.0,1127908.0,1129138.0,1130369.0,1131599.0,1132835.0,1129699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,SWEDEN,1463748.0,1437084.0,1410906.0,1385205.0,1359972.0,1335197.0,1310908.0,1286995.0,1263550.0,1247968.0,1239937.0,1231936.0,1223997.0,1216110.0,1205718.0,1192848.0,1180134.0,1167554.0,1155126.0,1137631.0,1115381.0,1093567.0,1072208.0,1051209.0,1038263.0,1033010.0,1027790.0,1022583.0,1017409.0,1012261.0,1007147.0,1002044.0,996974.0,991930.0,991681.0,996217.0,1000767.0,1005338.0,1009924.0,1014543.0,1019177.0,1023832.0,1028502.0,1033207.0,1034722.0,1033058.0,1031400.0,1029739.0,1028084.0,1002812.0,955839.0,910946.0,868218.0,827495.0,804595.0
SYR,SYRIAN ARAB REPUBLIC,8884128.0,8581757.0,8291400.0,8012520.0,7744607.0,7487172.0,7239753.0,7001907.0,6773219.0,6553285.0,6341728.0,6137634.0,5941516.0,5752758.0,5571289.0,5396076.0,5227570.0,5065251.0,4909075.0,4758157.0,4614797.0,4484980.0,4359351.0,4237264.0,4119104.0,4004574.0,3893706.0,3785934.0,3681597.0,3580438.0,3482485.0,3387241.0,3295005.0,3198384.0,3075244.0,2956594.0,2842743.0,2733343.0,2628360.0,2527198.0,2430124.0,2336837.0,2247311.0,2161038.0,2076980.0,1992211.0,1911099.0,1833169.0,1758604.0,1687154.0,1618782.0,1553082.0,1490211.0,1429960.0,1374536.0
TCD,CHAD,1212075.0,1165856.0,1121400.0,1078639.0,1037509.0,997947.0,959944.0,923289.0,888082.0,854217.0,821688.0,790313.0,760176.0,731189.0,703344.0,676488.0,650692.0,625879.0,602045.0,579057.0,556976.0,535737.0,515373.0,495741.0,476883.0,458742.0,441314.0,424503.0,408355.0,392820.0,377897.0,363502.0,349674.0,336372.0,323593.0,311267.0,299426.0,274816.0,252258.0,231497.0,212470.0,195007.0,179000.0,166785.0,155419.0,144827.0,134970.0,125760.0,117189.0,109203.0,101770.0,94733.0,88162.0,79267.0,71280.0
TGO,TOGO,,1668802.49600336,1593617.17624531,1521819.21497974,1453256.0,1385858.72417011,1321587.11428572,1260296.21214959,1201847.78225313,1146110.0,1092971.33052991,1042296.40205593,993970.984775987,947886.145080957,903938.0,862004.817278593,822016.891657947,783883.98373951,747520.040280408,712843.0,679783.553472899,648257.301498705,618193.139271259,589523.259604686,562183.0,536110.666680277,511247.488679612,487537.389061291,464926.891565931,443365.0,421416.681715225,400554.891856306,380725.842975619,361878.410316595,343964.0,324421.105591771,305988.573668718,288603.31711474,272205.83321457,256740.0,242156.758317138,228401.868032503,215428.277464867,203191.607543574,191650.0,179364.212643034,167866.009794185,157104.903085113,147033.640721218,137608.0,127753.218377715,118604.185845767,110110.360261506,102224.819052214,94904.0
THA,THAILAND,1.0750017E7,1.0358062E7,9987845.0,9637653.0,9305932.0,8991270.0,8692784.0,8408102.0,8137368.0,7879211.0,7633083.0,7397183.0,7171773.0,6955851.0,6749085.0,6636132.0,6556271.0,6480120.0,6407442.0,6337641.0,6270737.0,6206388.0,6144456.0,6084489.0,6026557.0,5895426.0,5756317.0,5620831.0,5489354.0,5361529.0,5237372.0,5116231.0,4998478.0,4883821.0,4772290.0,4597741.0,4409254.0,4228564.0,4055583.0,3889301.0,3730120.0,3577525.0,3431439.0,3291009.0,3156577.0,3037620.0,2926537.0,2819289.0,2716166.0,2616869.0,2521380.0,2429170.0,2340496.0,2255096.0,2172960.0
TUN,TUNISIA,1978066.0,1962354.0,1946766.0,1931302.0,1915961.0,1900742.0,1885644.0,1870666.0,1855806.0,1841065.0,1826441.0,1811933.0,1797561.0,1783302.0,1769177.0,1755124.0,1741202.0,1727391.0,1713708.0,1700096.0,1686610.0,1636839.0,1580052.0,1525087.0,1472105.0,1420964.0,1371667.0,1323951.0,1277956.0,1233560.0,1190764.0,1152319.0,1116160.0,1081135.0,1047256.0,1014349.0,982519.0,951688.0,921865.0,892898.0,864879.0,837739.0,811487.0,785988.0,761324.0,737434.0,714325.0,691880.0,670169.0,654843.0,640967.0,627347.0,614036.0,601006.0,588271.0
TUR,TURKEY,2.8927418E7,2.8242488E7,2.7574632E7,2.6861638E7,2.603668E7,2.5166927E7,2.4328304E7,2.3516344E7,2.2733431E7,2.1977446E7,2.1248424E7,2.0542488E7,1.9861718E7,1.9204274E7,1.8615731E7,1.814372E7,1.7685042E7,1.7215957E7,1.6729677E7,1.6256451E7,1.579782E7,1.5352694E7,1.4921245E7,1.4501314E7,1.405315E7,1.3530218E7,1.3028586E7,1.2545347E7,1.2081698E7,1.162125E7,1.114696E7,1.0691381E7,1.0255564E7,9838042.0,9449544.0,9103750.0,8772796.0,8455525.0,8151709.0,7844025.0,7518187.0,7207161.0,6910649.0,6626792.0,6319334.0,5953800.0,5612723.0,5293097.0,4994752.0,4697467.0,4382367.0,4088345.0,3815085.0,3560717.0,3349316.0
TZA,"TANZANIA, UNITED REPUBLIC OF",4838145.0,4575650.0,4327397.0,4091984.0,3869675.0,3659444.0,3460900.0,3272625.0,3094831.0,2926695.0,2767907.0,2617331.0,2477865.0,2372882.0,2272483.0,2176071.0,2083875.0,1995584.0,1911148.0,1830067.0,1752530.0,1678278.0,1607268.0,1539079.0,1473870.0,1411425.0,1348823.0,1273993.0,1203408.0,1136733.0,1073838.0,1014262.0,958068.0,904986.0,854913.0,807484.0,758398.0,690177.0,628175.0,571594.0,520177.0,473386.0,430859.0,392051.0,356785.0,324691.0,295522.0,269792.0,250857.0,233251.0,216902.0,201659.0,187506.0,174346.0,162126.0
UGA,UGANDA,1862764.0,1791675.0,1723300.0,1657534.0,1594363.0,1533600.0,1477342.0,1423002.0,1370730.0,1320379.0,1271943.0,1225157.0,1180311.0,1137704.0,1096690.0,1057048.0,1018890.0,982110.0,946706.0,912485.0,879546.0,847796.0,817233.0,787693.0,754863.0,719711.0,686240.0,654240.0,623773.0,594725.0,567067.0,540624.0,515448.0,491444.0,468589.0,450728.0,436804.0,423311.0,410253.0,397562.0,385281.0,373380.0,361862.0,350668.0,339836.0,326546.0,296655.0,269430.0,244735.0,222304.0,201955.0,183421.0,166609.0,151339.0,137486.0
UKR,UKRAINE,5371282.0,5344992.0,5318976.0,5293230.0,5267753.0,5242543.0,5217596.0,5192842.0,5168383.0,5144179.0,5128533.0,5121197.0,5114021.0,5115099.0,5127007.0,5139045.0,5151167.0,5163385.0,5175686.0,5188121.0,5200640.0,5213259.0,5225963.0,5238803.0,5251730.0,5264759.0,5234418.0,5166722.0,5100136.0,5034548.0,4970033.0,4906307.0,4843621.0,4781872.0,4721126.0,4661119.0,4574648.0,4467349.0,4362871.0,4260714.0,4161240.0,4064236.0,3969770.0,3877389.0,3787418.0,3687040.0,3579231.0,3474381.0,3372828.0,3274327.0,3178918.0,3086115.0,2996221.0,2909022.0,2824547.0
URY,URUGUAY,1697731.0,1688061.0,1678446.0,1668886.0,1659394.0,1649956.0,1640585.0,1631241.0,1621963.0,1612738.0,1603601.0,1602797.0,1601994.0,1601192.0,1600392.0,1599589.0,1598789.0,1597988.0,1597189.0,1589631.0,1581320.0,1573053.0,1564840.0,1556648.0,1548510.0,1540415.0,1532372.0,1524350.0,1516381.0,1507535.0,1496745.0,1486004.0,1475354.0,1464780.0,1454297.0,1443860.0,1433513.0,1423239.0,1413053.0,1402912.0,1394524.0,1386397.0,1378327.0,1370283.0,1362296.0,1354356.0,1346474.0,1338615.0,1330813.0,1323057.0,1315356.0,1307679.0,1300058.0,1292480.0,1284958.0
USA,UNITED STATES,1.44192509E8,1.4250728E8,1.40858582E8,1.39240988E8,1.3766026E8,1.36113194E8,1.34600924E8,1.33116365E8,1.31664843E8,1.30243458E8,1.28853293E8,1.27487866E8,1.2615212E8,1.24843418E8,1.23562801E8,1.21701995E8,1.19691727E8,1.17729566E8,1.15816534E8,1.1394329E8,1.12116197E8,1.10331233E8,1.08589444E8,1.06882401E8,1.05216E8,1.03839184E8,1.02578758E8,1.01344109E8,1.00139539E8,9.8962536E7,9.7813885E7,9.6688144E7,9.5589276E7,9.4515019E7,9.3466126E7,9.2505147E7,9.1596793E7,9.0717336E7,8.9866913E7,8.9041091E7,8.82424E7,8.7468789E7,8.6720408E7,8.5993398E7,8.5290017E7,8.3807175E7,8.210431E7,8.0442305E7,7.8826568E7,7.7253309E7,7.57232E7,7.4228631E7,7.2774562E7,7.1357652E7,6.9978587E7
UZB,UZBEKISTAN,2241461.0,2233259.0,2225088.0,2216946.0,2208834.0,2200752.0,2192700.0,2184677.0,2176695.0,2168742.0,2160828.0,2152922.0,2145056.0,2137218.0,2134602.0,2130637.0,2125364.0,2120104.0,2117148.0,2116446.0,2115746.0,2115046.0,2114347.0,2113647.0,2100363.0,2074934.0,2046952.0,2016773.0,1987080.0,1957824.0,1929038.0,1900598.0,1872615.0,1845044.0,1817916.0,1791114.0,1752357.0,1704284.0,1657593.0,1612058.0,1567833.0,1524822.0,1483048.0,1442307.0,1402740.0,1356749.0,1306241.0,1257482.0,1210606.0,1165478.0,1122090.0,1080205.0,1039937.0,1001171.0,963900.0
