Country code,Country name,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1957,1956,1955,1954,1953,1952,1951,1950
NER,NIGER,148.991,,,,,191.107,,,,,242.021,,,,,293.194,,,,,319.451,,,,,313.462,,,,,323.372,,,,,325.262,,,,,324.413,,,,,323.821,,,,,325.256,,,,,325.256
NGA,NIGERIA,142.181,,,,,171.775,,,,,200.479,,,,,213.313,,,,,212.599,,,,,211.964,,,,,227.719,,,,,249.009,,,,,269.339,,,,,288.206,,,,,313.333,,,,,335.728
NIC,NICARAGUA,25.869,,,,,32.195,,,,,43.851,,,,,61.855,,,,,90.138,,,,,117.431,,,,,137.725,,,,,150.954,,,,,173.88,,,,,198.727,,,,,225.27,,,,,253.734
NLD,NETHERLANDS,4.908,,,,,5.863,,,,,6.443,,,,,7.584,,,,,9.006,,,,,10.268,,,,,11.908,,,,,14.347,,,,,17.214,,,,,20.138,,,,,23.866,,,,,30.041
NOR,NORWAY,3.72,,,,,4.518,,,,,5.144,,,,,7.341,,,,,10.142,,,,,9.855,,,,,11.73,,,,,14.664,,,,,17.813,,,,,21.61,,,,,24.625,,,,,29.669
NPL,NEPAL,57.099,,,,,73.425,,,,,93.925,,,,,119.643,,,,,151.133,,,,,183.972,,,,,213.724,,,,,238.776,,,,,258.653,,,,,279.155,,,,,300.778,,,,,323.433
NZL,NEW ZEALAND,6.224,,,,,6.837,,,,,7.765,,,,,9.347,,,,,12.988,,,,,14.593,,,,,17.155,,,,,19.788,,,,,22.323,,,,,25.628,,,,,29.926,,,,,33.655
OMN,OMAN,11.828,,,,,17.91,,,,,27.122,,,,,40.155,,,,,57.176,,,,,84.275,,,,,122.153,,,,,168.502,,,,,207.942,,,,,250.833,,,,,301.14,,,,,359.287
PAK,PAKISTAN,77.724,,,,,89.424,,,,,104.174,,,,,116.535,,,,,130.555,,,,,142.984,,,,,152.019,,,,,172.457,,,,,187.218,,,,,215.291,,,,,263.696,,,,,326.286
PAN,PANAMA,21.539,,,,,25.401,,,,,29.546,,,,,32.672,,,,,37.18,,,,,44.249,,,,,52.301,,,,,66.399,,,,,80.937,,,,,93.926,,,,,109.206,,,,,124.453
PER,PERU,32.624,,,,,40.426,,,,,57.894,,,,,77.335,,,,,95.592,,,,,116.911,,,,,143.71,,,,,166.622,,,,,199.673,,,,,220.232,,,,,245.988,,,,,268.549
PHL,PHILIPPINES,30.244,,,,,34.866,,,,,40.194,,,,,46.334,,,,,53.407,,,,,74.021,,,,,85.219,,,,,81.712,,,,,94.112,,,,,108.14,,,,,121.94,,,,,137.41
PNG,PAPUA NEW GUINEA,65.767,,,,,75.074,,,,,83.631,,,,,91.525,,,,,101.56,,,,,103.966,,,,,125.596,,,,,146.342,,,,,172.04,,,,,206.34,,,,,230.579,,,,,254.05
POL,POLAND,7.024,,,,,8.36,,,,,11.635,,,,,18.384,,,,,19.365,,,,,22.478,,,,,26.291,,,,,31.569,,,,,40.58,,,,,55.449,,,,,67.168,,,,,91.666
PRI,PUERTO RICO,9.116,,,,,9.725,,,,,12.984,,,,,13.699,,,,,16.174,,,,,19.973,,,,,22.782,,,,,29.433,,,,,38.986,,,,,52.801,,,,,60.793,,,,,75.312
PRK,"KOREA, D.P.R.O.",34.607,,,,,36.316,,,,,80.146,,,,,56.372,,,,,34.787,,,,,40.195,,,,,47.937,,,,,61.784,,,,,82.72,,,,,118.079,,,,,124.978,,,,,202.534
PRT,PORTUGAL,4.276,,,,,6.18,,,,,8.525,,,,,12.299,,,,,18.168,,,,,24.674,,,,,37.658,,,,,57.819,,,,,76.599,,,,,105.374,,,,,123.759,,,,,136.742
PRY,PARAGUAY,38.515,,,,,42.568,,,,,48.643,,,,,54.66,,,,,60.817,,,,,64.485,,,,,68.328,,,,,72.333,,,,,80.395,,,,,86.095,,,,,96.759,,,,,102.039
PSE,STATE OF PALESTINE,25.805,,,,,28.886,,,,,32.971,,,,,40.511,,,,,50.282,,,,,67.358,,,,,90.606,,,,,116.443,,,,,142.833,,,,,170.991,,,,,194.255,,,,,209.208
PYF,FRENCH POLYNESIA,9.597,,,,,10.247,,,,,11.415,,,,,19.674,,,,,21.533,,,,,37.312,,,,,62.278,,,,,75.591,,,,,84.477,,,,,95.309,,,,,107.532,,,,,141.851
QAT,QATAR,9.154,,,,,11.486,,,,,14.532,,,,,18.47,,,,,23.798,,,,,31.096,,,,,40.683,,,,,52.948,,,,,76.855,,,,,107.372,,,,,135.34,,,,,163.26
REU,REUNION,6.551,,,,,8.983,,,,,12.326,,,,,16.92,,,,,23.233,,,,,31.902,,,,,43.791,,,,,60.066,,,,,82.29,,,,,112.542,,,,,153.25,,,,,222.003
ROU,ROMANIA,14.179,,,,,20.016,,,,,24.558,,,,,28.667,,,,,33.413,,,,,32.632,,,,,38.255,,,,,47.145,,,,,61.333,,,,,63.237,,,,,98.871,,,,,113.468
RUS,RUSSIA,13.184,,,,,19.649,,,,,25.057,,,,,26.086,,,,,28.227,,,,,31.463,,,,,34.373,,,,,31.828,,,,,37.189,,,,,47.896,,,,,78.438,,,,,142.488
RWA,RWANDA,91.917,,,,,145.373,,,,,199.637,,,,,466.365,,,,,194.516,,,,,180.622,,,,,216.703,,,,,227.813,,,,,231.755,,,,,241.961,,,,,256.291,,,,,270.761
SAU,SAUDI ARABIA,15.362,,,,,20.842,,,,,28.313,,,,,38.734,,,,,54.387,,,,,77.234,,,,,110.011,,,,,156.352,,,,,206.373,,,,,240.713,,,,,270.135,,,,,299.964
SDN,SUDAN,93.298,,,,,106.123,,,,,118.584,,,,,129.712,,,,,137.233,,,,,142.509,,,,,146.067,,,,,153.646,,,,,167.936,,,,,185.211,,,,,204.582,,,,,227.586
SEN,SENEGAL,82.142,,,,,114.073,,,,,139.765,,,,,137.943,,,,,150.064,,,,,186.362,,,,,225.895,,,,,276.096,,,,,298.825,,,,,293.107,,,,,301.686,,,,,320.392
SGP,SINGAPORE,2.753,,,,,3.302,,,,,5.278,,,,,5.836,,,,,7.065,,,,,11.135,,,,,15.681,,,,,23.869,,,,,30.638,,,,,36.354,,,,,60.682,,,,,84.798
SLB,SOLOMON ISLANDS,54.265,,,,,67.309,,,,,89.044,,,,,109.169,,,,,128.037,,,,,105.675,,,,,111.041,,,,,130.275,,,,,150.597,,,,,172.358,,,,,195.287,,,,,218.677
SLE,SIERRA LEONE,201.761,,,,,227.656,,,,,247.579,,,,,272.77,,,,,253.321,,,,,252.805,,,,,276.103,,,,,315.013,,,,,371.605,,,,,391.935,,,,,406.45,,,,,419.814
SLV,EL SALVADOR,25.366,,,,,29.785,,,,,36.987,,,,,48.547,,,,,79.765,,,,,118.1,,,,,139.266,,,,,157.085,,,,,174.613,,,,,195.21,,,,,215.93,,,,,237.228
SOM,SOMALIA,147.022,,,,,160.657,,,,,176.336,,,,,221.94,,,,,210.668,,,,,219.221,,,,,235.2,,,,,253.284,,,,,270.938,,,,,291.474,,,,,312.407,,,,,334.542
SRB,SERBIA,14.712,,,,,16.766,,,,,18.798,,,,,20.25,,,,,25.946,,,,,39.133,,,,,45.048,,,,,56.846,,,,,76.133,,,,,98.597,,,,,117.221,,,,,135.57
SSD,SOUTH SUDAN,143.229,,,,,164.905,,,,,189.596,,,,,219.504,,,,,253.065,,,,,276.171,,,,,284.315,,,,,304.541,,,,,324.694,,,,,349.23,,,,,374.809,,,,,408.497
STP,SAO TOME AND PRINCIPE,67.112,,,,,77.381,,,,,82.301,,,,,87.364,,,,,92.67,,,,,98.132,,,,,100.52,,,,,120.331,,,,,142.044,,,,,162.06,,,,,187.282,,,,,210.127
SUR,SURINAME,29.478,,,,,31.861,,,,,37.576,,,,,44.847,,,,,51.353,,,,,54.369,,,,,58.906,,,,,65.033,,,,,72.385,,,,,83.362,,,,,98.708,,,,,114.485
SVK,SLOVAKIA (SLOVAK REPUBLIC),7.632,,,,,8.91,,,,,10.861,,,,,13.529,,,,,16.168,,,,,20.46,,,,,25.413,,,,,28.769,,,,,30.535,,,,,31.944,,,,,44.138,,,,,86.041
SVN,SLOVENIA,3.612,,,,,4.863,,,,,6.031,,,,,8.813,,,,,12.164,,,,,15.75,,,,,16.221,,,,,18.584,,,,,19.983,,,,,20.072,,,,,22.963,,,,,28.665
SWE,SWEDEN,3.248,,,,,3.983,,,,,4.384,,,,,6.298,,,,,7.35,,,,,7.927,,,,,9.494,,,,,12.348,,,,,14.831,,,,,18.572,,,,,20.661,,,,,24.247
SWZ,SWAZILAND,113.504,,,,,127.682,,,,,113.548,,,,,95.111,,,,,108.329,,,,,128.284,,,,,156.487,,,,,182.91,,,,,210.095,,,,,225.223,,,,,240.229,,,,,260.344
SYC,SEYCHELLES,12.716,,,,,13.398,,,,,14.402,,,,,15.458,,,,,16.435,,,,,23.668,,,,,35.532,,,,,54.181,,,,,80.297,,,,,91.611,,,,,101.129,,,,,111.014
SYR,SYRIAN ARAB REPUBLIC,17.392,,,,,20.844,,,,,25.184,,,,,31.695,,,,,41.51,,,,,55.046,,,,,73.943,,,,,98.575,,,,,128.939,,,,,156.833,,,,,182.818,,,,,210.893
TCD,CHAD,172.327,,,,,181.309,,,,,189.235,,,,,199.693,,,,,207.381,,,,,219.924,,,,,232.759,,,,,246.555,,,,,269.398,,,,,284.155,,,,,298.298,,,,,312.306
TGO,TOGO,115.645,,,,,123.721,,,,,132.367,,,,,142.01,,,,,152.848,,,,,166.875,,,,,186.02,,,,,208.494,,,,,232.692,,,,,258.935,,,,,288.233,,,,,320.91
THA,THAILAND,13.703,,,,,16.6,,,,,20.002,,,,,27.31,,,,,40.716,,,,,55.324,,,,,71.24,,,,,84.729,,,,,106.125,,,,,124.234,,,,,150.385,,,,,176.524
TJK,TAJIKISTAN,72.521,,,,,82.352,,,,,103.66,,,,,114.514,,,,,127.618,,,,,137.819,,,,,148.066,,,,,158.701,,,,,171.27,,,,,186.336,,,,,201.982,,,,,218.275
TKM,TURKMENISTAN,64.345,,,,,65.88,,,,,77.834,,,,,95.664,,,,,100.122,,,,,111.303,,,,,123.545,,,,,134.684,,,,,147.403,,,,,162.121,,,,,177.375,,,,,193.269
TLS,EAST TIMOR,66.724,,,,,87.163,,,,,119.857,,,,,174.023,,,,,211.302,,,,,274.823,,,,,374.144,,,,,274.409,,,,,300.48,,,,,328.538,,,,,357.961,,,,,389.259
TON,TONGA,26.339,,,,,28.192,,,,,30.128,,,,,32.029,,,,,33.925,,,,,37.744,,,,,42.345,,,,,47.208,,,,,54.053,,,,,61.778,,,,,70.501,,,,,79.765
TTO,TRINIDAD AND TOBAGO,33.537,,,,,36.506,,,,,35.663,,,,,34.426,,,,,36.086,,,,,40.024,,,,,47.398,,,,,55.479,,,,,62.535,,,,,65.76,,,,,87.378,,,,,109.302
TUN,TUNISIA,20.361,,,,,25.558,,,,,32.96,,,,,40.54,,,,,56.971,,,,,76.802,,,,,115.556,,,,,164.183,,,,,209.543,,,,,255.595,,,,,286.297,,,,,302.469
TUR,TURKEY,23.016,,,,,34.06,,,,,49.806,,,,,72.691,,,,,93.303,,,,,117.853,,,,,148.218,,,,,183.507,,,,,211.991,,,,,243.802,,,,,274.718,,,,,292.793
TZA,"TANZANIA, UNITED REPUBLIC OF",91.624,,,,,118.822,,,,,145.665,,,,,163.528,,,,,164.703,,,,,171.486,,,,,179.525,,,,,199.21,,,,,216.411,,,,,230.086,,,,,241.897,,,,,258.819
UGA,UGANDA,102.141,,,,,123.549,,,,,151.664,,,,,168.419,,,,,180.03,,,,,183.1,,,,,184.742,,,,,186.503,,,,,195.161,,,,,220.023,,,,,245.568,,,,,270.763
UKR,UKRAINE,15.096,,,,,18.145,,,,,20.683,,,,,21.045,,,,,22.206,,,,,25.157,,,,,28.851,,,,,26.497,,,,,29.159,,,,,37.487,,,,,61.662,,,,,112.804
URY,URUGUAY,15.892,,,,,17.343,,,,,18.444,,,,,23.113,,,,,26.051,,,,,37.368,,,,,47.446,,,,,51.692,,,,,52.564,,,,,53.439,,,,,59.121,,,,,63.981
USA,UNITED STATES,8.022,,,,,8.252,,,,,8.932,,,,,10.589,,,,,12.409,,,,,13.88,,,,,17.016,,,,,21.55,,,,,26.323,,,,,29.368,,,,,31.614,,,,,35.622
UZB,UZBEKISTAN,57.027,,,,,59.966,,,,,65.845,,,,,71.493,,,,,78.478,,,,,86.495,,,,,95.574,,,,,103.681,,,,,116.244,,,,,130.137,,,,,144.729,,,,,159.924
VCT,SAINT VINCENT AND THE GRENADINES,23.395,,,,,26.774,,,,,26.484,,,,,28.037,,,,,35.022,,,,,43.599,,,,,48.084,,,,,63.866,,,,,92.781,,,,,137.112,,,,,182.189,,,,,166.394
VEN,VENEZUELA,21.895,,,,,24.254,,,,,26.466,,,,,29.381,,,,,34.097,,,,,42.72,,,,,51.916,,,,,67.478,,,,,83.704,,,,,103.075,,,,,124.933,,,,,147.735
VIR,VIRGIN ISLANDS (U.S.),12.322,,,,,13.398,,,,,15.269,,,,,17.892,,,,,21.188,,,,,25.628,,,,,29.812,,,,,35.966,,,,,43.556,,,,,52.118,,,,,60.295,,,,,77.214
VNM,VIET NAM,22.844,,,,,24.981,,,,,33.106,,,,,42.968,,,,,51.152,,,,,58.798,,,,,66.652,,,,,80.167,,,,,86.054,,,,,103.772,,,,,127.528,,,,,157.963
VUT,VANUATU,34.557,,,,,42.504,,,,,53.557,,,,,67.649,,,,,82.91,,,,,97.91,,,,,120.238,,,,,143.977,,,,,169.405,,,,,197.083,,,,,225.161,,,,,254.169
WSM,SAMOA,26.834,,,,,31.103,,,,,36.797,,,,,45.317,,,,,56.328,,,,,68.007,,,,,80.727,,,,,94.472,,,,,109.241,,,,,125.044,,,,,141.934,,,,,159.946
YEM,YEMEN,83.236,,,,,93.662,,,,,105.315,,,,,118.945,,,,,136.973,,,,,171.836,,,,,220.236,,,,,269.706,,,,,317.292,,,,,371.103,,,,,432.608,,,,,500.022
ZAF,SOUTH AFRICA,71.721,,,,,76.693,,,,,69.295,,,,,62.654,,,,,68.799,,,,,81.986,,,,,97.734,,,,,108.438,,,,,119.195,,,,,131.8,,,,,144.955,,,,,166.182
ZMB,ZAMBIA,121.582,,,,,143.575,,,,,174.868,,,,,181.843,,,,,177.085,,,,,167.048,,,,,165.6,,,,,177.307,,,,,197.821,,,,,213.924,,,,,231.485,,,,,250.596
ZWE,ZIMBABWE,75.869,,,,,96.698,,,,,99.678,,,,,85.204,,,,,87.486,,,,,97.019,,,,,117.03,,,,,132.15,,,,,144.645,,,,,157.771,,,,,173.586,,,,,191.468
